user,role,day,far,eds,iav,oaf,login_entropy,file_count,email_count,file_copy_count,usb_events,to_removable_count,confidential_file_count,after_hours_event_count,date,day_of_week,lstm_score,date_str,biometric_z_score,risk_score,explanation,mitre_tactic,should_alert,alert_severity
U157,Employee,2024-01-24,1.0457742833392463,0.0,1632160.0,0.7272727272727273,1.4681399390162087,3,0,0,0,0,0,8,2024-01-24,2,0.6781560778617859,2024-01-24,0.0,0.0,Low risk - normal activity pattern.,,False,
U157,Employee,2024-01-25,0.8319324270533182,0.0,4758894.000797101,0.75,2.163955656882057,2,0,0,0,0,0,15,2024-01-25,3,0.7669861316680908,2024-01-25,0.0,0.0,Low risk - normal activity pattern.,,False,
U157,Employee,2024-01-26,1.1467177083974782,0.0,2283917.35777888,0.0,2.0558449546770494,3,0,0,0,0,0,0,2024-01-26,4,0.8389762043952942,2024-01-26,0.0,0.0,Low risk - normal activity pattern.,,False,
U157,Employee,2024-01-29,0.7557249052795204,0.0,3026041.16194778,0.08695652173913043,2.005068355594927,2,0,0,0,0,0,2,2024-01-29,0,0.8550260066986084,2024-01-29,0.0,0.0,Low risk - normal activity pattern.,,False,
U157,Employee,2024-01-30,0.3991933890316713,0.0,3540817.8378739175,0.0625,1.9273921261392744,1,0,0,0,0,0,1,2024-01-30,1,0.851312518119812,2024-01-30,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-01,1.9111961806624636,0.0,1364055.222819435,0.0,1.9845459159938437,5,0,0,0,0,0,0,2024-01-01,0,0.0,2024-01-01,0.1579368613854087,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-02,0.41078821299571333,0.0,3703576.2427250026,0.0625,1.9273921261392744,1,0,0,0,0,0,1,2024-01-02,1,0.0,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-03,0.8461534881658318,0.0,4296031.8946402995,0.05555555555555555,1.9559838465843624,2,0,0,0,0,0,1,2024-01-03,2,0.0,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-04,0.8148144828533588,0.0,6803164.817502141,0.0,1.6715952780212544,2,0,0,0,0,0,0,2024-01-04,3,0.0,2024-01-04,0.1164710102179143,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-05,0.46478851636590085,0.0,1167395.6646711312,0.0,2.02065988387882,1,0,0,0,0,0,0,2024-01-05,4,0.0,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-08,0.8284515396790694,0.0,2271972.873134209,0.25,1.7187096983335803,2,0,0,0,0,0,6,2024-01-08,0,0.0,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-09,0.0,0.0,17815705.46443784,0.0,1.7478680974667573,0,0,0,0,0,0,0,2024-01-09,1,0.0,2024-01-09,0.0110359340972798,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-10,0.4024388624331407,0.0,3110969.1026553223,0.05,1.8513618739611633,1,0,0,0,0,0,1,2024-01-10,2,0.0,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-11,1.2638292548123564,0.0,2807520.189439892,0.043478260869565216,2.2006631885058168,3,0,0,0,0,0,1,2024-01-11,3,0.0,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-12,1.466666128889086,0.0,761477.6667880437,0.08695652173913043,2.0168325557927025,4,0,0,0,0,0,2,2024-01-12,4,0.4016437530517578,2024-01-12,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-13,0.770427718784653,0.0,3376836.5760238003,0.05263157894736842,1.8403407956415925,2,0,0,0,0,0,1,2024-01-13,5,0.32558178901672363,2024-01-13,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-15,1.9411757169553099,0.0,6150461.155818732,0.08333333333333333,1.9356005054539454,5,0,0,0,0,0,1,2024-01-15,0,0.3273899257183075,2024-01-15,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-16,1.933593002243331,0.0,2041713.7800838742,0.0,2.029154562810915,5,0,0,0,0,0,0,2024-01-16,1,0.3306434452533722,2024-01-16,0.0449297577728295,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-17,0.7951804067355009,0.0,6979465.36476577,0.1111111111111111,1.8891591637540217,2,0,0,0,0,0,1,2024-01-17,2,0.3677380383014679,2024-01-17,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-18,1.685105673083142,0.0,1109588.4167566795,0.1,2.111630842505602,4,0,0,0,0,0,2,2024-01-18,3,0.3765399158000946,2024-01-18,0.0534453391981746,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-19,0.3959998431840621,0.0,12814971.42857143,0.3333333333333333,1.310783678099714,1,0,0,0,0,0,3,2024-01-19,4,0.6160635948181152,2024-01-19,0.0083444371729267,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-20,0.9999990000010001,0.0,3576441.1668813624,1.0,0.9502705392332347,1,0,0,0,0,0,5,2024-01-20,5,0.9549832940101624,2024-01-20,0.0688411425238932,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-22,1.2172126208850431,0.0,1445664.7332320083,0.0,2.06869668708445,3,0,0,0,0,0,0,2024-01-22,0,1.1179600954055786,2024-01-22,0.0,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-23,1.1040888129933364,0.0,8258478.268686525,0.07692307692307693,1.9512595041439562,3,0,0,0,0,0,1,2024-01-23,1,1.219335913658142,2024-01-23,0.0103484343496394,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-24,0.6971828555594975,0.0,1275799.4705103384,0.045454545454545456,2.0744897329904974,2,0,0,0,0,0,1,2024-01-24,2,1.3233145475387573,2024-01-24,0.0060661864434391,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-25,1.2478986405799772,0.0,1921286.0267820403,0.11764705882352941,1.8746407405357517,3,0,0,0,0,0,2,2024-01-25,3,1.319346308708191,2024-01-25,0.1150845858834034,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-26,1.9111961806624636,0.0,3207411.158974028,0.0,1.7815203933685815,5,0,0,0,0,0,0,2024-01-26,4,1.1926212310791016,2024-01-26,0.0124813197880184,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-29,1.889312263198801,0.0,3274898.7070893873,0.0,1.8711604142318063,5,0,0,0,0,0,0,2024-01-29,0,1.0815666913986206,2024-01-29,0.0062950276955556,0.0,Low risk - normal activity pattern.,,False,
U158,Employee,2024-01-30,0.3991933890316713,0.0,7258854.7244484145,0.0,1.9722469794234416,1,0,0,0,0,0,0,2024-01-30,1,1.1516553163528442,2024-01-30,0.0071855336317268,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-01,1.5289569445299709,0.0,4831361.110641099,0.06666666666666667,1.8291603701677224,4,0,0,0,0,0,1,2024-01-01,0,0.0,2024-01-01,0.1650662481212526,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-02,1.6431528519828533,0.0,3439642.947924588,0.0,1.872450988839269,4,0,0,0,0,0,0,2024-01-02,1,0.0,2024-01-02,0.0851058651548758,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-03,0.0,0.0,6196776.00927268,0.07692307692307693,1.9251211907908181,0,0,0,0,0,0,1,2024-01-03,2,0.0,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-04,0.8148144828533588,0.0,5502568.959532252,0.08333333333333333,1.907283999321379,2,0,0,0,0,0,1,2024-01-04,3,0.0,2024-01-04,0.0887480350079285,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-05,0.0,0.0,14207502.833041562,0.125,1.559581156259877,0,0,0,0,0,0,1,2024-01-05,4,0.0,2024-01-05,0.0009914336089358,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-08,1.6569030793581387,0.0,3620203.3205434615,0.06666666666666667,1.7838539603556165,4,0,0,0,0,0,1,2024-01-08,0,0.0,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-09,0.0,0.0,3253013.405341644,0.0,1.9607619094590913,0,0,0,0,0,0,0,2024-01-09,1,0.0,2024-01-09,0.1284980360745688,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-10,1.207316587299422,0.0,1112034.2578779852,0.0,2.08676875496392,3,0,0,0,0,0,0,2024-01-10,2,0.0,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-11,2.1063820913539275,0.0,4931473.887737875,0.0,2.0947290475276485,5,0,0,0,0,0,0,2024-01-11,3,0.0,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-12,0.3666665322222715,0.0,3938443.2544295085,0.0625,1.9927981441098426,1,0,0,0,0,0,1,2024-01-12,4,0.4455114006996155,2024-01-12,0.0859956247447656,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-13,1.1556415781769795,0.0,1062614.1258484581,0.04,2.1025023331653383,3,0,0,0,0,0,1,2024-01-13,5,0.4127481281757355,2024-01-13,0.0728280669476833,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-15,1.5529405735642479,0.0,901335.6283376185,0.05555555555555555,2.139085894695714,4,0,0,0,0,0,1,2024-01-15,0,0.3946891725063324,2024-01-15,0.0614806180858363,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-16,1.5468744017946647,0.0,2143375.9403719576,0.0,2.026229622995291,4,0,0,0,0,0,0,2024-01-16,1,0.36602872610092163,2024-01-16,0.0,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-17,0.0,0.0,13328634.874629913,0.14285714285714285,1.5498260458782016,0,0,0,0,0,0,1,2024-01-17,2,0.6033339500427246,2024-01-17,0.2168776643847425,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-18,0.4212764182707855,0.0,9769834.945730373,0.09090909090909091,1.594166699118017,1,0,0,0,0,0,1,2024-01-18,3,0.4721878468990326,2024-01-18,0.1882576383558104,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-19,1.9799992159203106,0.0,4384836.2667835215,0.05555555555555555,2.1100165533754613,5,0,0,0,0,0,1,2024-01-19,4,0.5653238892555237,2024-01-19,0.1681953910227467,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-22,1.6229501611800576,0.0,4651244.135346988,0.0,2.1383330595080277,4,0,0,0,0,0,0,2024-01-22,0,0.5329327583312988,2024-01-22,0.2189409673851974,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-23,1.8401480216555608,0.0,1537222.3115221187,0.04,1.9225550868873196,5,0,0,0,0,0,1,2024-01-23,1,0.5384852290153503,2024-01-23,0.1360052462625397,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-24,1.742957138898744,0.0,7304352.84468541,0.08333333333333333,1.9792045174343245,5,0,0,0,0,0,1,2024-01-24,2,0.4795064628124237,2024-01-24,0.2157383380806153,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-25,0.8319324270533182,0.0,11331107.798095593,0.0,1.8891591637540217,2,0,0,0,0,0,0,2024-01-25,3,0.52243971824646,2024-01-25,0.0279731147277707,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-26,0.7644784722649854,0.0,18081477.082887437,0.0,1.7351264569629228,2,0,0,0,0,0,0,2024-01-26,4,0.5762276649475098,2024-01-26,0.0,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-29,0.3778624526397602,0.0,1679639.3826856907,0.0,2.0794415416798357,1,0,0,0,0,0,0,2024-01-29,0,0.6241030097007751,2024-01-29,0.0,0.0,Low risk - normal activity pattern.,,False,
U159,Employee,2024-01-30,1.9959669451583564,0.0,1771296.3322099592,0.17391304347826086,1.8242473519705933,5,0,0,0,0,0,4,2024-01-30,1,0.6717703938484192,2024-01-30,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-01,0.7644784722649854,0.0,1323936.4127047653,0.0,2.185071126110906,2,0,0,0,0,0,0,2024-01-01,0,0.0,2024-01-01,0.0232223910018839,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-02,0.0,0.0,7871971.994421575,0.125,1.7328679513998633,0,0,0,0,0,0,1,2024-01-02,1,0.0,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-03,0.0,0.0,987600.0,0.46153846153846156,1.4791328074296435,0,0,0,0,0,0,6,2024-01-03,2,0.0,2024-01-03,0.1227117281776642,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-04,0.8148144828533588,0.0,10946016.234256782,0.17857142857142858,2.3475781094973187,2,0,0,0,0,0,5,2024-01-04,3,0.0,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-05,2.3239425818295043,0.0,792945.6329435486,0.0,2.02932302955708,5,0,0,0,0,0,0,2024-01-05,4,0.0,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-08,1.6569030793581387,0.0,5356525.787664629,0.05555555555555555,1.8751218560198155,4,0,0,0,0,0,1,2024-01-08,0,0.0,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-09,2.1336197791881113,0.0,3085924.9244613103,0.0,1.6687033327550647,5,0,0,0,0,0,0,2024-01-09,1,0.0,2024-01-09,0.1604975180655137,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-10,1.207316587299422,0.0,2143895.981317057,0.0,2.2134058820549294,3,0,0,0,0,0,0,2024-01-10,2,0.0,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-11,0.4212764182707855,0.0,5989300.516776591,0.0,1.8891591637540217,1,0,0,0,0,0,0,2024-01-11,3,0.0,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-12,0.3666665322222715,0.0,3052389.2734020525,0.06666666666666667,2.0488828279013442,1,0,0,0,0,0,1,2024-01-12,4,0.6618342995643616,2024-01-12,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-13,1.540855437569306,0.0,5510740.881016468,0.07142857142857142,2.007556307437838,4,0,0,0,0,0,1,2024-01-13,5,0.6785598993301392,2024-01-13,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-15,0.0,0.0,3956091.321324506,0.0,1.933809998920632,0,0,0,0,0,0,0,2024-01-15,0,0.6645974516868591,2024-01-15,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-16,1.5468744017946647,0.0,9356613.204493094,0.18181818181818182,1.7677614722893296,4,0,0,0,0,0,2,2024-01-16,1,0.4779762923717499,2024-01-16,0.0031191520345977,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-17,0.39759020336775047,0.0,3141858.0764833842,0.125,1.9061547465398496,1,0,0,0,0,0,1,2024-01-17,2,0.4127499461174011,2024-01-17,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-18,0.842552836541571,0.0,1499042.2281570921,0.0,2.0395824750868132,2,0,0,0,0,0,0,2024-01-18,3,0.3644108772277832,2024-01-18,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-19,0.0,0.0,1430667.9834507972,0.0,2.0854684353173747,0,0,0,0,0,0,0,2024-01-19,4,0.3841405212879181,2024-01-19,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-22,0.4057375402950144,0.0,1469942.2226381158,0.058823529411764705,2.068513497359536,1,0,0,0,0,0,1,2024-01-22,0,0.2991998493671417,2024-01-22,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-23,1.1040888129933364,0.0,2496234.955465411,0.0,2.253857589601352,3,0,0,0,0,0,0,2024-01-23,1,0.31090715527534485,2024-01-23,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-24,0.0,0.0,2534502.0765893036,0.0,2.0114763529395936,0,0,0,0,0,0,0,2024-01-24,2,0.3108479976654053,2024-01-24,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-25,0.8319324270533182,0.0,2741674.3371948116,0.05555555555555555,1.81698317337931,2,0,0,0,0,0,1,2024-01-25,3,0.29057177901268005,2024-01-25,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-26,1.9111961806624636,0.0,1712636.2684467486,0.0,2.032113929063348,5,0,0,0,0,0,0,2024-01-26,4,0.3322641849517822,2024-01-26,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-29,1.1335873579192806,0.0,1837600.7445814975,0.0,1.9384650060354542,3,0,0,0,0,0,0,2024-01-29,0,0.26887625455856323,2024-01-29,0.0,0.0,Low risk - normal activity pattern.,,False,
U160,Employee,2024-01-30,0.3991933890316713,0.0,937157.2745473334,0.2608695652173913,2.2006631885058168,1,0,0,0,0,0,6,2024-01-30,1,0.29291635751724243,2024-01-30,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-01,1.1467177083974782,0.0,1015461.8181818181,0.4166666666666667,1.8636799873410004,3,0,0,0,0,0,5,2024-01-01,0,0.0,2024-01-01,0.0533027870584342,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-02,1.2323646389871399,0.0,14799974.391814364,0.3333333333333333,2.2110688711446103,3,0,0,0,0,0,5,2024-01-02,1,0.0,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-03,0.0,0.0,4974858.552179333,0.0,1.8184831630123652,0,0,0,0,0,0,0,2024-01-03,2,0.0,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-04,1.6296289657067176,0.0,4711384.062800036,0.0,1.7233917060220525,4,0,0,0,0,0,0,2024-01-04,3,0.0,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-05,0.46478851636590085,0.0,1007541.8181818184,0.6666666666666666,1.4735023850806486,1,0,0,0,0,0,8,2024-01-05,4,0.0,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-06,0.0,0.0,13612775.677135807,1.0,1.0397207708399179,0,0,0,0,0,0,4,2024-01-06,5,0.0,2024-01-06,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-08,0.8284515396790694,0.0,4634868.822649444,0.0,1.7582428597165525,2,0,0,0,0,0,0,2024-01-08,0,0.0,2024-01-08,0.0822797388436152,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-09,2.1336197791881113,0.0,597077.9683323033,0.0,1.982318436300816,5,0,0,0,0,0,0,2024-01-09,1,0.0,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-10,2.0121943121657035,0.0,1550476.8161954244,0.0,2.063004663026147,5,0,0,0,0,0,0,2024-01-10,2,0.0,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-11,0.4212764182707855,0.0,4012134.0122967605,0.0,1.798652206252129,1,0,0,0,0,0,0,2024-01-11,3,1.4431359767913818,2024-01-11,0.0913035820865687,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-12,1.8333326611113576,0.0,5208482.24381629,0.0,1.9875943147471113,5,0,0,0,0,0,0,2024-01-12,4,1.3229748010635376,2024-01-12,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-13,0.3852138593923265,0.0,4071666.482206143,0.0,2.007556307437838,1,0,0,0,0,0,0,2024-01-13,5,1.2382533550262451,2024-01-13,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-15,0.38823514339106197,0.0,2063211.4285714286,0.375,1.6020559154587264,1,0,0,0,0,0,6,2024-01-15,0,1.4292086362838745,2024-01-15,0.0251983714874194,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-16,1.933593002243331,0.0,13125410.952158282,0.16666666666666666,2.38137073231428,5,0,0,0,0,0,5,2024-01-16,1,1.7709771394729614,2024-01-16,0.0424848421775883,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-17,1.9879510168387522,0.0,4385667.630735296,0.0,1.923065784324152,5,0,0,0,0,0,0,2024-01-17,2,1.7070369720458984,2024-01-17,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-18,2.1063820913539275,0.0,2380234.301297055,0.07692307692307693,2.031759218569271,5,0,0,0,0,0,1,2024-01-18,3,0.6207339763641357,2024-01-18,0.0912001270097213,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-19,0.7919996863681242,0.0,1455694.4691515123,0.0,2.0177460728092216,2,0,0,0,0,0,0,2024-01-19,4,0.6641537547111511,2024-01-19,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-22,0.0,0.0,3241744.1052543246,0.1111111111111111,1.8891591637540217,0,0,0,0,0,0,1,2024-01-22,0,0.6925863027572632,2024-01-22,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-23,0.36802960433111215,0.0,3256287.236916237,0.0,2.106577333232116,1,0,0,0,0,0,0,2024-01-23,1,0.6329807639122009,2024-01-23,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-24,1.394365711118995,0.0,2454804.542286315,0.05,1.8513618739611633,4,0,0,0,0,0,1,2024-01-24,2,0.6426695585250854,2024-01-24,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-25,0.8319324270533182,0.0,4245332.917940864,0.18181818181818182,1.893788232391138,2,0,0,0,0,0,2,2024-01-25,3,0.5884436368942261,2024-01-25,0.005808869210126,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-26,1.9111961806624636,0.0,5484896.2857852215,0.0,1.8397895868412517,5,0,0,0,0,0,0,2024-01-26,4,0.6329469084739685,2024-01-26,0.1014678424474453,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-29,1.1335873579192806,0.0,6249435.306512343,0.16666666666666666,1.7481554572476758,3,0,0,0,0,0,2,2024-01-29,0,0.5039761066436768,2024-01-29,0.0,0.0,Low risk - normal activity pattern.,,False,
U161,Employee,2024-01-30,1.197580167095014,0.0,3810903.100980553,0.17647058823529413,1.8438614379613667,3,0,0,0,0,0,3,2024-01-30,1,0.35308387875556946,2024-01-30,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-01,2.142855994898574,0.0,3523573.7086025546,0.0,2.0467385326945515,4,0,0,0,0,0,0,2024-01-01,0,0.0,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-02,2.678569993623218,0.0,3358134.6169544393,0.4166666666666667,1.7917594692280554,5,0,0,0,0,0,5,2024-01-02,1,0.0,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-03,0.0,0.0,14805181.339470148,0.5714285714285714,1.7478680974667573,0,0,0,0,0,0,4,2024-01-03,2,0.0,2024-01-03,0.0454629934852373,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-04,1.1842100588644504,0.0,1128172.590532865,0.15789473684210525,2.08676875496392,3,0,0,0,0,0,3,2024-01-04,3,0.0,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-05,1.1842100588644504,0.0,1752961.2539096514,0.0,2.02932302955708,3,0,0,0,0,0,0,2024-01-05,4,0.0,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-08,1.3043469754258856,0.0,1420215.0573246593,0.0,2.029154562810915,2,0,0,0,0,0,0,2024-01-08,0,0.0,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-09,1.7441854380748472,0.0,1576347.0395508397,0.0,1.9563415682387615,5,0,0,0,0,0,0,2024-01-09,1,0.0,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-10,0.0,0.0,2103756.9092568047,0.18181818181818182,1.9092335993725376,0,0,0,0,0,0,4,2024-01-10,2,0.0,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-11,0.0,0.0,1479888.4862005021,0.6818181818181818,2.0982737395252498,0,0,0,0,0,0,15,2024-01-11,3,0.0,2024-01-11,0.042765353556876,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-12,0.0,0.0,5214286.145516873,0.0,1.7917594692280554,0,0,0,0,0,0,0,2024-01-12,4,0.5071200132369995,2024-01-12,0.0311034632655655,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-13,1.499999250000375,0.0,12736562.460364431,0.0,2.098147389135067,3,0,0,0,0,0,0,2024-01-13,5,0.47949713468551636,2024-01-13,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-15,0.0,0.0,421300.0,0.5,1.2798542258336674,0,0,0,0,0,0,5,2024-01-15,0,0.4369558095932007,2024-01-15,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-16,0.0,0.0,585083280.3911715,1.0,1.366158847569202,0,0,0,0,0,0,10,2024-01-16,1,0.5198494791984558,2024-01-16,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-17,1.1842100588644504,0.0,1624723.1053019539,0.4,2.33968518758225,3,0,0,0,0,0,14,2024-01-17,2,0.5208876729011536,2024-01-17,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-18,0.624999804687561,0.0,3481539.1739759776,0.08333333333333333,1.96867653663367,2,0,0,0,0,0,2,2024-01-18,3,0.5120475888252258,2024-01-18,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-19,0.40540524105192927,0.0,0.0,1.0,0.0,1,0,0,0,0,0,2,2024-01-19,4,0.6070562601089478,2024-01-19,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-20,3.428568489798437,0.0,2404685.3311113245,1.0,1.6957425341696346,4,0,0,0,0,0,10,2024-01-20,5,0.7157972455024719,2024-01-20,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-22,1.5624995117189024,0.0,6830888.000619144,0.05,1.9172155185650603,5,0,0,0,0,0,1,2024-01-22,0,0.7387823462486267,2024-01-22,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-23,0.0,0.0,4863545.225338597,0.06666666666666667,1.8413903748459728,0,0,0,0,0,0,1,2024-01-23,1,0.7441433668136597,2024-01-23,0.0530747495638516,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-24,1.6304342509453527,0.0,1584507.6923076923,0.07142857142857142,1.8337855468200532,5,0,0,0,0,0,1,2024-01-24,2,0.7368123531341553,2024-01-24,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-25,1.499999437500211,0.0,215345961.22371155,0.4166666666666667,1.9792045174343245,4,0,0,0,0,0,5,2024-01-25,3,0.7202873229980469,2024-01-25,0.0,0.0,Low risk - normal activity pattern.,,False,
U162,Admin,2024-01-26,0.3488370876149694,0.0,3574080.0,0.14285714285714285,1.7478680974667573,1,0,0,0,0,0,1,2024-01-26,4,0.6997582316398621,2024-01-26,0.0,0.0,Low risk - normal activity pattern.,,False,
