id,user,date,pc,source,activity,hour,day_of_week,source_idx,lstm_score,risk_score
E10724,U126,2024-01-17 14:40:49.183043,PC-126,Http,Http Request,14,2,1,0.013111406937241554,0.0
E10581,U119,2024-01-17 14:41:23.028378,PC-119,File,File Open,14,2,2,0.07930426299571991,0.0
E10332,U103,2024-01-17 14:42:48.697065,PC-103,Http,Http Request,14,2,1,0.10612037777900696,13.26504722237587
E10959,U141,2024-01-17 14:43:28.930273,PC-141,Http,Http Request,14,2,1,0.06870614737272263,0.0
E11012,U144,2024-01-17 14:45:02.114363,PC-144,Http,Http Request,14,2,1,0.20860424637794495,26.07553079724312
E10447,U110,2024-01-17 14:45:10.377089,PC-110,Http,Http Request,14,2,1,0.10598036646842957,13.247545808553696
E10933,U139,2024-01-17 14:46:52.459555,PC-139,Http,Http Request,14,2,1,0.04003243148326874,0.0
E10768,U129,2024-01-17 14:49:15.279436,PC-129,Logon,Logoff,14,2,0,0.2542175352573395,31.777191907167435
E10324,U103,2024-01-17 14:49:48.697065,PC-103,Http,Http Request,14,2,1,0.104917973279953,13.114746659994125
E11099,U149,2024-01-17 14:50:00.000000,PC-149,Http,Http Request,14,2,1,0.2008102685213089,25.101283565163612
E10689,U125,2024-01-17 14:50:09.814176,PC-125,File,File Open,14,2,2,0.14512042701244354,21.76806405186653
E10634,U122,2024-01-17 14:51:26.632036,PC-122,Http,Http Request,14,2,1,0.17966650426387787,22.458313032984734
E10813,U132,2024-01-17 14:51:39.089171,PC-132,Http,Http Request,14,2,1,0.15394259989261627,19.242824986577034
E11063,U147,2024-01-17 14:51:44.986762,PC-147,Http,Http Request,14,2,1,0.2330719530582428,29.13399413228035
E10575,U118,2024-01-17 14:53:10.430965,PC-118,Http,Http Request,14,2,1,0.17071251571178436,21.339064463973045
E10799,U131,2024-01-17 14:53:17.710985,PC-131,Http,Http Request,14,2,1,0.15694043040275574,19.617553800344467
E10831,U133,2024-01-17 14:54:00.000000,PC-133,File,File Open,14,2,2,0.20437881350517273,36.78818643093109
E10649,U123,2024-01-17 14:54:00.680185,PC-123,Http,Http Request,14,2,1,0.16121309995651245,20.151637494564056
E10590,U119,2024-01-17 14:54:23.028378,PC-119,Http,Http Request,14,2,1,0.1401292383670807,17.516154795885086
E10961,U141,2024-01-17 14:54:28.930273,PC-141,Http,Http Request,14,2,1,0.08072713017463684,0.0
E10782,U130,2024-01-17 14:54:32.482290,PC-130,Http,Http Request,14,2,1,0.1895749568939209,23.696869611740112
E10526,U115,2024-01-17 14:54:49.675786,PC-115,Http,Http Request,14,2,1,0.09928219765424728,0.0
E10544,U117,2024-01-17 14:56:00.000000,PC-117,Logon,Logon,14,2,0,0.17182669043540955,21.478336304426193
E10373,U105,2024-01-17 14:56:35.079148,PC-105,Http,Http Request,14,2,1,0.009474842809140682,0.0
E10399,U108,2024-01-17 14:58:32.683177,PC-108,File,File Open,14,2,2,0.24008944630622864,36.013416945934296
E10648,U123,2024-01-17 14:59:00.680185,PC-123,Http,Http Request,14,2,1,0.17287276685237885,21.609095856547356
E10522,U115,2024-01-17 14:59:49.675786,PC-115,Http,Http Request,14,2,1,0.10173488408327103,12.716860510408878
E10657,U123,2024-01-17 15:00:00.680185,PC-123,Http,Http Request,15,2,1,0.16662226617336273,20.82778327167034
E11031,U145,2024-01-17 15:00:10.530646,PC-145,Http,Http Request,15,2,1,0.24699659645557404,30.874574556946754
E10788,U130,2024-01-17 15:00:32.482290,PC-130,Http,Http Request,15,2,1,0.20888833701610565,26.111042127013206
E11106,U149,2024-01-17 15:02:00.000000,PC-149,Http,Http Request,15,2,1,0.1999741494655609,24.996768683195114
E10559,U117,2024-01-17 15:04:00.000000,PC-117,Http,Http Request,15,2,1,0.17687711119651794,22.109638899564743
E10775,U129,2024-01-17 15:04:19.442225,PC-129,Http,Http Request,15,2,1,0.14350751042366028,17.938438802957535
E10798,U131,2024-01-17 15:05:17.710985,PC-131,Http,Http Request,15,2,1,0.14306849241256714,17.883561551570892
E10936,U140,2024-01-17 15:06:28.450378,PC-140,Http,Http Request,15,2,1,0.08701394498348236,0.0
E10345,U104,2024-01-17 15:06:47.198617,PC-104,Http,Http Request,15,2,1,0.16946448385715485,21.183060482144356
E10369,U105,2024-01-17 15:07:35.079148,PC-105,Http,Http Request,15,2,1,0.008994308300316334,0.0
E11083,U148,2024-01-17 15:07:56.938398,PC-148,Http,Http Request,15,2,1,0.16628848016262054,20.786060020327568
E10787,U130,2024-01-17 15:08:32.482290,PC-130,Http,Http Request,15,2,1,0.2187539041042328,27.3442380130291
E10652,U123,2024-01-17 15:11:00.680185,PC-123,Http,Http Request,15,2,1,0.11657322198152542,14.571652747690678
E10698,U125,2024-01-17 15:11:09.814176,PC-125,Http,Http Request,15,2,1,0.17956262826919556,22.445328533649445
E11030,U145,2024-01-17 15:11:10.530646,PC-145,Http,Http Request,15,2,1,0.21199649572372437,26.499561965465546
E10314,U102,2024-01-17 15:11:46.627834,PC-102,Http,Http Request,15,2,1,0.055564045906066895,0.0
E10420,U109,2024-01-17 15:12:26.065803,PC-109,Http,Http Request,15,2,1,0.22586077451705933,28.232596814632416
E11001,U143,2024-01-17 15:13:00.000000,PC-143,Http,Http Request,15,2,1,0.009058351628482342,0.0
E10704,U125,2024-01-17 15:13:09.814176,PC-125,Http,Http Request,15,2,1,0.17150472104549408,21.43809013068676
E10438,U110,2024-01-17 15:14:10.377089,PC-110,Http,Http Request,15,2,1,0.10780734568834305,13.475918211042881
E10419,U109,2024-01-17 15:14:26.065803,PC-109,Http,Http Request,15,2,1,0.22356298565864563,27.945373207330704
E10660,U123,2024-01-17 15:17:00.680185,PC-123,Http,Http Request,15,2,1,0.09668733179569244,0.0
E10555,U117,2024-01-17 15:18:00.000000,PC-117,Http,Http Request,15,2,1,0.13675376772880554,17.094220966100693
E11022,U145,2024-01-17 15:18:10.530646,PC-145,File,File Open,15,2,2,0.2322036772966385,34.83055159449577
E10570,U118,2024-01-17 15:19:10.430965,PC-118,Http,Http Request,15,2,1,0.11817912757396698,14.772390946745872
E10794,U131,2024-01-17 15:20:17.710985,PC-131,Http,Http Request,15,2,1,0.10759765654802322,13.449707068502903
E10783,U130,2024-01-17 15:21:32.482290,PC-130,Http,Http Request,15,2,1,0.19547702372074127,24.43462796509266
E11027,U145,2024-01-17 15:22:10.530646,PC-145,Http,Http Request,15,2,1,0.24615693092346191,30.76961636543274
E10586,U119,2024-01-17 15:22:23.028378,PC-119,Http,Http Request,15,2,1,0.13471047580242157,16.838809475302696
E11062,U147,2024-01-17 15:23:44.986762,PC-147,Http,Http Request,15,2,1,0.24938060343265533,31.172575429081917
E10778,U130,2024-01-17 15:24:07.549029,PC-130,Logon,Logoff,15,2,0,0.21106372773647308,26.382965967059135
E10327,U103,2024-01-17 15:24:48.697065,PC-103,Http,Http Request,15,2,1,0.1026085689663887,12.826071120798588
E10978,U142,2024-01-17 15:25:39.663674,PC-142,Http,Http Request,15,2,1,0.04960406944155693,0.0
E10348,U104,2024-01-17 15:25:47.198617,PC-104,Http,Http Request,15,2,1,0.17277377843856812,21.596722304821014
E10576,U118,2024-01-17 15:26:10.430965,PC-118,Http,Http Request,15,2,1,0.09632443636655807,0.0
E10801,U131,2024-01-17 15:26:17.710985,PC-131,Http,Http Request,15,2,1,0.09189987182617188,0.0
E10617,U121,2024-01-17 15:26:51.975687,PC-121,Http,Http Request,15,2,1,0.11949554830789566,14.936943538486958
E10337,U103,2024-01-17 15:28:48.697065,PC-103,Http,Http Request,15,2,1,0.09986595064401627,0.0
E10577,U118,2024-01-17 15:29:10.430965,PC-118,Http,Http Request,15,2,1,0.052415989339351654,0.0
E10636,U122,2024-01-17 15:30:26.632036,PC-122,Http,Http Request,15,2,1,0.17563052475452423,21.95381559431553
E10818,U132,2024-01-17 15:33:39.089171,PC-132,Http,Http Request,15,2,1,0.14425483345985413,18.031854182481766
E10606,U120,2024-01-17 15:34:13.709882,PC-120,Http,Http Request,15,2,1,0.2042561173439026,25.532014667987823
E10776,U129,2024-01-17 15:35:19.442225,PC-129,Http,Http Request,15,2,1,0.10511892288923264,13.13986536115408
E10937,U140,2024-01-17 15:35:28.450378,PC-140,Http,Http Request,15,2,1,0.10165654122829437,12.707067653536797
E10932,U139,2024-01-17 15:35:52.459555,PC-139,Http,Http Request,15,2,1,0.038952168077230453,0.0
E10645,U123,2024-01-17 15:36:00.680185,PC-123,File,File Open,15,2,2,0.09519312530755997,0.0
E10718,U126,2024-01-17 15:36:49.183043,PC-126,Http,Http Request,15,2,1,0.011183562688529491,0.0
E10499,U114,2024-01-17 15:36:53.358413,PC-114,File,File Open,15,2,2,0.18498070538043976,27.747105807065964
E10408,U109,2024-01-17 15:39:26.065803,PC-109,File,File Open,15,2,2,0.19169668853282928,28.754503279924393
E10830,U133,2024-01-17 15:46:00.000000,PC-133,File,File Open,15,2,2,0.20158877968788147,36.285980343818665
E10902,U137,2024-01-17 15:46:11.698694,PC-137,Http,Http Request,15,2,1,0.021833641454577446,0.0
E10947,U140,2024-01-17 15:46:28.450378,PC-140,Http,Http Request,15,2,1,0.10746611654758453,13.433264568448067
E10659,U123,2024-01-17 15:47:00.680185,PC-123,Http,Http Request,15,2,1,0.11001907289028168,13.75238411128521
E10598,U120,2024-01-17 15:49:13.709882,PC-120,Http,Http Request,15,2,1,0.22177965939044952,27.72245742380619
E10817,U132,2024-01-17 15:49:39.089171,PC-132,Http,Http Request,15,2,1,0.17187175154685974,21.483968943357468
E10618,U121,2024-01-17 15:49:51.975687,PC-121,Http,Http Request,15,2,1,0.14566582441329956,18.208228051662445
E10553,U117,2024-01-17 15:50:00.000000,PC-117,Http,Http Request,15,2,1,0.12126869708299637,15.158587135374546
E11075,U148,2024-01-17 15:51:21.591975,PC-148,Logon,Logoff,15,2,0,0.1714463233947754,21.430790424346924
E10579,U119,2024-01-17 15:52:20.183612,PC-119,Logon,Logoff,15,2,0,0.14780715107917786,18.475893884897232
E10917,U138,2024-01-17 15:53:36.585363,PC-138,Http,Http Request,15,2,1,0.11259962618350983,14.074953272938728
E11028,U145,2024-01-17 15:54:10.530646,PC-145,Http,Http Request,15,2,1,0.17337308824062347,21.671636030077934
E10943,U140,2024-01-17 15:54:28.450378,PC-140,Http,Http Request,15,2,1,0.1035076454281807,12.938455678522587
E10656,U123,2024-01-17 15:55:00.680185,PC-123,Http,Http Request,15,2,1,0.10773313045501709,13.466641306877136
E10487,U113,2024-01-17 15:55:29.708924,PC-113,Http,Http Request,15,2,1,0.23688346147537231,29.61043268442154
E10411,U109,2024-01-17 15:56:26.065803,PC-109,Http,Http Request,15,2,1,0.2879607081413269,35.99508851766586
E10402,U108,2024-01-17 15:56:32.683177,PC-108,Http,Http Request,15,2,1,0.2698776423931122,33.73470529913902
E10347,U104,2024-01-17 15:56:47.198617,PC-104,Http,Http Request,15,2,1,0.17998510599136353,22.49813824892044
E10357,U105,2024-01-17 15:57:35.079148,PC-105,Http,Http Request,15,2,1,0.00820210762321949,0.0
E10612,U121,2024-01-17 15:57:51.975687,PC-121,Http,Http Request,15,2,1,0.13290326297283173,16.612907871603966
E10945,U140,2024-01-17 15:58:28.450378,PC-140,Http,Http Request,15,2,1,0.10367638617753983,12.959548272192478
E10781,U130,2024-01-17 15:58:32.482290,PC-130,Http,Http Request,15,2,1,0.23743778467178345,29.67972308397293
E10523,U115,2024-01-17 15:58:49.675786,PC-115,Http,Http Request,15,2,1,0.10342445224523544,12.92805653065443
E10897,U136,2024-01-17 15:58:59.710264,PC-136,Http,Http Request,15,2,1,0.21471792459487915,26.839740574359894
E10810,U132,2024-01-17 15:59:39.089171,PC-132,File,File Open,15,2,2,0.14921674132347107,22.38251119852066
E10823,U132,2024-01-17 15:59:39.089171,PC-132,Http,Http Request,15,2,1,0.19913265109062195,24.891581386327744
E10745,U128,2024-01-17 16:00:28.818399,PC-128,Logon,Logoff,16,2,0,0.18322952091693878,22.903690114617348
E10464,U112,2024-01-17 16:00:37.011220,PC-112,Logon,Logoff,16,2,0,0.21288298070430756,39.91555888205767
E10944,U140,2024-01-17 16:01:28.450378,PC-140,Http,Http Request,16,2,1,0.10817662626504898,13.522078283131123
E10661,U123,2024-01-17 16:02:00.680185,PC-123,Http,Http Request,16,2,1,0.1074715405702591,13.433942571282387
E10797,U131,2024-01-17 16:02:17.710985,PC-131,Http,Http Request,16,2,1,0.06253740191459656,0.0
E10285,U100,2024-01-17 16:02:42.609023,PC-100,Http,Http Request,16,2,1,0.24450626969337463,30.56328371167183
E10687,U125,2024-01-17 16:02:45.873527,PC-125,Logon,Logoff,16,2,0,0.17007538676261902,21.259423345327377
E10925,U139,2024-01-17 16:04:52.459555,PC-139,Http,Http Request,16,2,1,0.009857919067144394,0.0
E10480,U113,2024-01-17 16:05:47.465508,PC-113,Logon,Logoff,16,2,0,0.21242427825927734,26.553034782409668
E11033,U145,2024-01-17 16:06:10.530646,PC-145,Http,Http Request,16,2,1,0.1767938733100891,22.09923416376114
E10414,U109,2024-01-17 16:06:26.065803,PC-109,Http,Http Request,16,2,1,0.24769210815429688,30.96151351928711
E10620,U121,2024-01-17 16:07:51.975687,PC-121,Http,Http Request,16,2,1,0.12974287569522858,16.217859461903572
E10637,U122,2024-01-17 16:08:26.632036,PC-122,Http,Http Request,16,2,1,0.15172173082828522,18.965216353535652
E10359,U105,2024-01-17 16:08:35.079148,PC-105,Http,Http Request,16,2,1,0.007572955917567015,0.0
E10701,U125,2024-01-17 16:09:09.814176,PC-125,Http,Http Request,16,2,1,0.25174158811569214,31.467698514461517
E11046,U146,2024-01-17 16:09:36.221883,PC-146,Logon,Logoff,16,2,0,0.23435507714748383,29.294384643435478
E10711,U126,2024-01-17 16:09:49.183043,PC-126,Http,Http Request,16,2,1,0.011764646507799625,0.0
E10762,U128,2024-01-17 16:10:25.208310,PC-128,Http,Http Request,16,2,1,0.2482556402683258,31.031955033540726
E10630,U122,2024-01-17 16:10:26.632036,PC-122,Http,Http Request,16,2,1,0.1157706007361412,14.47132509201765
E10518,U115,2024-01-17 16:11:52.726715,PC-115,Logon,Logoff,16,2,0,0.11188928037881851,13.986160047352314
E11051,U146,2024-01-17 16:12:17.948271,PC-146,Http,Http Request,16,2,1,0.32291921973228455,40.36490246653557
E10814,U132,2024-01-17 16:12:39.089171,PC-132,Http,Http Request,16,2,1,0.15290601551532745,19.11325193941593
E10752,U128,2024-01-17 16:13:25.208310,PC-128,Http,Http Request,16,2,1,0.2532427906990051,31.65534883737564
E10790,U130,2024-01-17 16:13:32.482290,PC-130,Http,Http Request,16,2,1,0.22007445991039276,27.509307488799095
E10375,U106,2024-01-17 16:14:17.238164,PC-106,Logon,Logoff,16,2,0,0.05751091614365578,0.0
E11086,U149,2024-01-17 16:14:51.891289,PC-149,Logon,Logoff,16,2,0,0.19752319157123566,24.690398946404457
E10699,U125,2024-01-17 16:16:09.814176,PC-125,Http,Http Request,16,2,1,0.27337905764579773,34.172382205724716
E10395,U108,2024-01-17 16:16:25.730221,PC-108,Logon,Logoff,16,2,0,0.2669432759284973,33.367909491062164
E10552,U117,2024-01-17 16:17:00.000000,PC-117,Http,Http Request,16,2,1,0.12642492353916168,15.80311544239521
E10982,U142,2024-01-17 16:18:39.663674,PC-142,Http,Http Request,16,2,1,0.008358826860785484,0.0
E10900,U137,2024-01-17 16:19:11.698694,PC-137,Http,Http Request,16,2,1,0.02517528086900711,0.0
E11104,U149,2024-01-17 16:21:00.000000,PC-149,Http,Http Request,16,2,1,0.2741391062736511,34.26738828420639
E10445,U110,2024-01-17 16:21:10.377089,PC-110,Http,Http Request,16,2,1,0.10270790755748749,12.838488444685936
E10957,U141,2024-01-17 16:23:28.930273,PC-141,Http,Http Request,16,2,1,0.10042504221200943,12.553130276501179
E10907,U137,2024-01-17 16:24:11.698694,PC-137,Http,Http Request,16,2,1,0.013458002358675003,0.0
E10715,U126,2024-01-17 16:24:49.183043,PC-126,Http,Http Request,16,2,1,0.009785342030227184,0.0
E10822,U132,2024-01-17 16:27:39.089171,PC-132,Http,Http Request,16,2,1,0.10786531865596771,13.483164831995964
E11103,U149,2024-01-17 16:28:00.000000,PC-149,Http,Http Request,16,2,1,0.2806534171104431,35.08167713880539
E10655,U123,2024-01-17 16:30:00.680185,PC-123,Http,Http Request,16,2,1,0.10497729480266571,13.122161850333214
E11081,U148,2024-01-17 16:32:56.938398,PC-148,Http,Http Request,16,2,1,0.22367025911808014,27.958782389760017
E10511,U114,2024-01-17 16:33:53.358413,PC-114,Http,Http Request,16,2,1,0.2085760533809662,26.072006672620773
E10881,U136,2024-01-17 16:34:59.996390,PC-136,Logon,Logoff,16,2,0,0.19594886898994446,24.493608623743057
E11043,U145,2024-01-17 16:35:10.530646,PC-145,Http,Http Request,16,2,1,0.18272897601127625,22.84112200140953
E11092,U149,2024-01-17 16:39:00.000000,PC-149,Http,Http Request,16,2,1,0.223358616232872,27.919827029109
E10905,U137,2024-01-17 16:40:11.698694,PC-137,Http,Http Request,16,2,1,0.01689397729933262,0.0
E10316,U102,2024-01-17 16:41:46.627834,PC-102,Http,Http Request,16,2,1,0.010657831095159054,0.0
E10985,U142,2024-01-17 16:42:39.663674,PC-142,Http,Http Request,16,2,1,0.008623386733233929,0.0
E11039,U145,2024-01-17 16:43:10.530646,PC-145,Http,Http Request,16,2,1,0.17567755281925201,21.9596941024065
E10722,U126,2024-01-17 16:43:49.183043,PC-126,Http,Http Request,16,2,1,0.00830396730452776,0.0
E10928,U139,2024-01-17 16:43:52.459555,PC-139,Http,Http Request,16,2,1,0.011121312156319618,0.0
E10819,U132,2024-01-17 16:45:39.089171,PC-132,Http,Http Request,16,2,1,0.10766877233982086,13.458596542477608
E10610,U121,2024-01-17 16:47:25.127234,PC-121,Logon,Logoff,16,2,0,0.09630309790372849,0.0
E10923,U139,2024-01-17 16:48:34.458781,PC-139,Logon,Logoff,16,2,0,0.02115187793970108,0.0
E10971,U141,2024-01-17 16:49:28.930273,PC-141,Http,Http Request,16,2,1,0.10942916572093964,13.678645715117455
E10991,U143,2024-01-17 16:49:30.756332,PC-143,Logon,Logoff,16,2,0,0.02006394974887371,0.0
E10816,U132,2024-01-17 16:49:39.089171,PC-132,Http,Http Request,16,2,1,0.10436441004276276,13.045551255345345
E10436,U110,2024-01-17 16:50:10.377089,PC-110,Http,Http Request,16,2,1,0.10499962419271469,13.124953024089336
E10510,U114,2024-01-17 16:50:53.358413,PC-114,Http,Http Request,16,2,1,0.2053818702697754,25.672733783721924
E10548,U117,2024-01-17 16:51:00.000000,PC-117,File,File Open,16,2,2,0.13500209152698517,20.250313729047775
E10564,U118,2024-01-17 16:52:21.891185,PC-118,Logon,Logoff,16,2,0,0.013823103159666061,0.0
E10840,U133,2024-01-17 16:55:00.000000,PC-133,Http,Http Request,16,2,1,0.2631206810474396,39.468102157115936
E10305,U102,2024-01-17 16:55:46.627834,PC-102,Http,Http Request,16,2,1,0.00833711214363575,0.0
E10979,U142,2024-01-17 16:56:39.663674,PC-142,Http,Http Request,16,2,1,0.009993231855332851,0.0
E10283,U100,2024-01-17 16:56:42.609023,PC-100,Http,Http Request,16,2,1,0.15005868673324585,18.75733584165573
E10665,U124,2024-01-17 16:58:00.000000,PC-124,Logon,Logon,16,2,0,0.2362537384033203,29.53171730041504
E10560,U117,2024-01-17 16:58:00.000000,PC-117,Http,Http Request,16,2,1,0.1413935273885727,17.674190923571587
E10647,U123,2024-01-17 17:00:00.680185,PC-123,Http,Http Request,17,2,1,0.10215042531490326,12.768803164362907
E10437,U110,2024-01-17 17:00:10.377089,PC-110,Http,Http Request,17,2,1,0.10979259014129639,13.724073767662048
E10426,U109,2024-01-17 17:00:26.065803,PC-109,Http,Http Request,17,2,1,0.1891079843044281,23.638498038053513
E10363,U105,2024-01-17 17:00:35.079148,PC-105,Http,Http Request,17,2,1,0.008072325959801674,0.0
E10710,U126,2024-01-17 17:00:49.183043,PC-126,Http,Http Request,17,2,1,0.008598346263170242,0.0
E10554,U117,2024-01-17 17:03:00.000000,PC-117,Http,Http Request,17,2,1,0.1451064646244049,18.138308078050613
E11100,U149,2024-01-17 17:04:00.000000,PC-149,Http,Http Request,17,2,1,0.22269891202449799,27.83736400306225
E10903,U137,2024-01-17 17:05:11.698694,PC-137,Http,Http Request,17,2,1,0.01857796125113964,0.0
E10309,U102,2024-01-17 17:05:46.627834,PC-102,Http,Http Request,17,2,1,0.008022138848900795,0.0
E11029,U145,2024-01-17 17:09:10.530646,PC-145,Http,Http Request,17,2,1,0.1581854522228241,19.773181527853012
E10547,U117,2024-01-17 17:10:00.000000,PC-117,File,File Open,17,2,2,0.20138230919837952,30.207346379756927
E10406,U109,2024-01-17 17:10:03.433779,PC-109,Logon,Logoff,17,2,0,0.1908288151025772,23.85360188782215
E10899,U137,2024-01-17 17:10:55.673520,PC-137,Logon,Logoff,17,2,0,0.020321909338235855,0.0
E10981,U142,2024-01-17 17:11:39.663674,PC-142,Http,Http Request,17,2,1,0.011547147296369076,0.0
E10892,U136,2024-01-17 17:11:59.710264,PC-136,Http,Http Request,17,2,1,0.22285093367099762,27.856366708874702
E10432,U110,2024-01-17 17:12:10.377089,PC-110,Http,Http Request,17,2,1,0.09172883629798889,0.0
E10367,U105,2024-01-17 17:16:35.079148,PC-105,Http,Http Request,17,2,1,0.00786022748798132,0.0
E11093,U149,2024-01-17 17:20:00.000000,PC-149,Http,Http Request,17,2,1,0.19354994595050812,24.193743243813515
E10792,U131,2024-01-17 17:20:27.693340,PC-131,Logon,Logoff,17,2,0,0.01111523900181055,0.0
E10358,U105,2024-01-17 17:20:35.079148,PC-105,Http,Http Request,17,2,1,0.009062737226486206,0.0
E10506,U114,2024-01-17 17:20:53.358413,PC-114,Http,Http Request,17,2,1,0.2128138542175293,26.601731777191162
E11091,U149,2024-01-17 17:21:00.000000,PC-149,Http,Http Request,17,2,1,0.17282959818840027,21.603699773550034
E10638,U122,2024-01-17 17:21:26.632036,PC-122,Http,Http Request,17,2,1,0.0960523784160614,0.0
E10820,U132,2024-01-17 17:22:39.089171,PC-132,Http,Http Request,17,2,1,0.10203297436237335,12.754121795296669
E10339,U104,2024-01-17 17:23:49.836739,PC-104,Logon,Logoff,17,2,0,0.1907358467578888,23.8419808447361
E10709,U126,2024-01-17 17:26:08.382915,PC-126,Logon,Logoff,17,2,0,0.010037482716143131,0.0
E10811,U132,2024-01-17 17:26:39.089171,PC-132,Http,Http Request,17,2,1,0.0993056371808052,0.0
E10640,U123,2024-01-17 17:27:01.570784,PC-123,Logon,Logoff,17,2,0,0.09661073982715607,0.0
E10371,U105,2024-01-17 17:27:35.079148,PC-105,Http,Http Request,17,2,1,0.01241788174957037,0.0
E10509,U114,2024-01-17 17:28:53.358413,PC-114,Http,Http Request,17,2,1,0.21635428071022034,27.044285088777542
E10673,U124,2024-01-17 17:29:00.000000,PC-124,Http,Http Request,17,2,1,0.280965119600296,35.120639950037
E10685,U124,2024-01-17 17:31:00.000000,PC-124,Http,Http Request,17,2,1,0.233756884932518,29.21961061656475
E10431,U110,2024-01-17 17:38:10.377089,PC-110,Http,Http Request,17,2,1,0.06996550410985947,0.0
E10838,U133,2024-01-17 17:40:00.000000,PC-133,Http,Http Request,17,2,1,0.2634132206439972,39.51198309659958
E10680,U124,2024-01-17 17:41:00.000000,PC-124,Http,Http Request,17,2,1,0.18608374893665314,23.260468617081642
E11105,U149,2024-01-17 17:43:00.000000,PC-149,Http,Http Request,17,2,1,0.11012028157711029,13.765035197138786
E10625,U122,2024-01-17 17:43:26.632036,PC-122,Http,Http Request,17,2,1,0.061064496636390686,0.0
E10562,U117,2024-01-17 17:50:00.000000,PC-117,Http,Http Request,17,2,1,0.21386165916919708,26.732707396149635
E10278,U100,2024-01-17 17:54:56.224548,PC-100,Logon,Logoff,17,2,0,0.27816101908683777,34.77012738585472
E10561,U117,2024-01-17 17:55:00.000000,PC-117,Http,Http Request,17,2,1,0.17465846240520477,21.832307800650597
E10807,U132,2024-01-17 17:56:14.266651,PC-132,Logon,Logoff,17,2,0,0.09897872805595398,0.0
E10550,U117,2024-01-17 17:57:00.000000,PC-117,Http,Http Request,17,2,1,0.1795065850019455,22.438323125243187
E10839,U133,2024-01-17 18:00:00.000000,PC-133,Http,Http Request,18,2,1,0.2547040283679962,38.20560425519943
E10321,U103,2024-01-17 18:00:43.227001,PC-103,Logon,Logoff,18,2,0,0.1039048358798027,12.988104484975338
E10912,U138,2024-01-17 18:02:06.993288,PC-138,Logon,Logoff,18,2,0,0.1189899891614914,14.873748645186424
E10975,U142,2024-01-17 18:02:56.885908,PC-142,Logon,Logoff,18,2,0,0.008237197995185852,0.0
E10532,U116,2024-01-17 18:06:56.619529,PC-116,Logon,Logoff,18,2,0,0.35253074765205383,44.06634345650673
E10302,U102,2024-01-17 18:07:12.144044,PC-102,Logon,Logoff,18,2,0,0.008054661564528942,0.0
E11009,U144,2024-01-17 18:13:37.197220,PC-144,Logon,Logoff,18,2,0,0.1984129697084427,24.801621213555336
E10496,U114,2024-01-17 18:18:29.513817,PC-114,Logon,Logoff,18,2,0,0.192094624042511,24.011828005313873
E10827,U133,2024-01-17 18:18:42.193220,PC-133,Logon,Logoff,18,2,0,0.21256494522094727,31.88474178314209
E10558,U117,2024-01-17 18:22:00.000000,PC-117,Http,Http Request,18,2,1,0.18275800347328186,22.844750434160233
E10681,U124,2024-01-17 18:23:00.000000,PC-124,Http,Http Request,18,2,1,0.1627451777458191,20.343147218227386
E11019,U145,2024-01-17 18:25:28.294656,PC-145,Logon,Logoff,18,2,0,0.10271331667900085,12.839164584875107
E10557,U117,2024-01-17 18:27:00.000000,PC-117,Http,Http Request,18,2,1,0.17731386423110962,22.164233028888702
E10354,U105,2024-01-17 18:42:01.505745,PC-105,Logon,Logoff,18,2,0,0.009097814559936523,0.0
E10428,U110,2024-01-17 19:01:20.936572,PC-110,Logon,Logoff,19,2,0,0.007678419351577759,0.0
E10668,U124,2024-01-17 19:02:00.000000,PC-124,Http,Http Request,19,2,1,0.17652462422847748,22.065578028559685
E10675,U124,2024-01-17 19:11:00.000000,PC-124,Http,Http Request,19,2,1,0.17327402532100677,21.659253165125847
E10622,U122,2024-01-17 19:20:01.065865,PC-122,Logon,Logoff,19,2,0,0.006889849901199341,0.0
E10683,U124,2024-01-17 19:36:00.000000,PC-124,Http,Http Request,19,2,1,0.15672478079795837,19.590597599744797
E10556,U117,2024-01-17 19:55:00.000000,PC-117,Http,Http Request,19,2,1,0.16478396952152252,20.597996190190315
E10676,U124,2024-01-17 20:33:00.000000,PC-124,Http,Http Request,20,2,1,0.08731329441070557,0.0
E10667,U124,2024-01-17 20:35:00.000000,PC-124,File,File Open,20,2,2,0.1257253736257553,18.858806043863297
E10551,U117,2024-01-17 20:43:00.000000,PC-117,Http,Http Request,20,2,1,0.09859497845172882,0.0
E10546,U117,2024-01-17 21:17:00.000000,PC-117,File,File Open,21,2,2,0.12404705584049225,24.18917588889599
E10682,U124,2024-01-17 21:31:00.000000,PC-124,Http,Http Request,21,2,1,0.10501886904239655,17.06556621938944
E10684,U124,2024-01-17 21:41:00.000000,PC-124,Http,Http Request,21,2,1,0.10811841487884521,17.569242417812347
E10679,U124,2024-01-17 22:11:00.000000,PC-124,Http,Http Request,22,2,1,0.1081039234995842,17.566887568682432
E10549,U117,2024-01-17 22:14:00.000000,PC-117,Http,Http Request,22,2,1,0.18348994851112366,29.817116633057594
E10677,U124,2024-01-17 22:23:00.000000,PC-124,Http,Http Request,22,2,1,0.11140907555818558,18.103974778205156
E10545,U117,2024-01-17 22:29:12.084376,PC-117,Logon,Logoff,22,2,0,0.12981629371643066,21.095147728919983
E10669,U124,2024-01-17 22:33:00.000000,PC-124,Http,Http Request,22,2,1,0.11772297322750092,19.1299831494689
