id,user,date,pc,activity
L31678,U145,2024-02-16 08:48:49.654135,PC-145,Logon
L31696,U145,2024-02-16 17:12:55.875200,PC-145,Logoff
L31697,U146,2024-02-16 08:11:35.367844,PC-146,Logon
L31712,U146,2024-02-16 16:28:50.466160,PC-146,Logoff
L31713,U147,2024-02-16 08:16:38.002828,PC-147,Logon
L31726,U147,2024-02-16 14:49:06.255811,PC-147,Logoff
L31727,U148,2024-02-16 09:15:58.900761,PC-148,Logon
L31740,U148,2024-02-16 16:11:54.727993,PC-148,Logoff
L31741,U149,2024-02-16 09:39:22.076339,PC-149,Logon
L31756,U149,2024-02-16 17:13:28.796591,PC-149,Logoff
L31757,U100,2024-02-18 08:21:18.445331,PC-100,Logon
L31771,U100,2024-02-18 15:55:19.118693,PC-100,Logoff
L31772,U101,2024-02-18 08:43:58.130003,PC-101,Logon
L31792,U101,2024-02-18 16:34:03.406048,PC-101,Logoff
L31793,U102,2024-02-18 08:02:32.759787,PC-102,Logon
L31805,U102,2024-02-18 15:09:37.356343,PC-102,Logoff
L31806,U103,2024-02-18 08:37:17.266194,PC-103,Logon
L31826,U103,2024-02-18 15:55:10.825643,PC-103,Logoff
L31827,U104,2024-02-18 08:10:48.492781,PC-104,Logon
L31846,U104,2024-02-18 15:35:36.287177,PC-104,Logoff
L31847,U105,2024-02-18 03:02:00.000000,PC-105,Logon
L31971,U105,2024-02-18 10:34:35.082133,PC-105,Logoff
L31972,U106,2024-02-18 07:23:58.981893,PC-106,Logon
L31986,U106,2024-02-18 14:42:23.497366,PC-106,Logoff
L31987,U107,2024-02-18 08:13:11.922133,PC-107,Logon
L32000,U107,2024-02-18 14:59:52.600105,PC-107,Logoff
L32001,U108,2024-02-18 09:15:09.726576,PC-108,Logon
L32018,U108,2024-02-18 16:42:15.513826,PC-108,Logoff
L32019,U109,2024-02-18 08:33:44.025397,PC-109,Logon
L32040,U109,2024-02-18 17:56:30.417238,PC-109,Logoff
L32041,U110,2024-02-18 08:21:28.575601,PC-110,Logon
L32055,U110,2024-02-18 16:04:54.495092,PC-110,Logoff
L32056,U111,2024-02-18 08:28:01.460618,PC-111,Logon
L32070,U111,2024-02-18 15:00:22.512132,PC-111,Logoff
L32071,U112,2024-02-18 08:49:22.408833,PC-112,Logon
L32086,U112,2024-02-18 17:50:03.038821,PC-112,Logoff
L32087,U113,2024-02-18 09:21:56.685232,PC-113,Logon
L32108,U113,2024-02-18 19:27:33.584504,PC-113,Logoff
L32109,U114,2024-02-18 08:31:50.056181,PC-114,Logon
L32123,U114,2024-02-18 16:00:10.993687,PC-114,Logoff
L32124,U115,2024-02-18 09:01:15.425552,PC-115,Logon
L32135,U115,2024-02-18 15:51:29.326105,PC-115,Logoff
L32136,U116,2024-02-18 08:55:02.344517,PC-116,Logon
L32148,U116,2024-02-18 16:21:26.498882,PC-116,Logoff
L32149,U117,2024-02-18 08:56:50.216775,PC-117,Logon
L32164,U117,2024-02-18 18:00:07.113091,PC-117,Logoff
L32165,U118,2024-02-18 08:43:25.939899,PC-118,Logon
L32176,U118,2024-02-18 15:09:48.424300,PC-118,Logoff
L32177,U119,2024-02-18 09:09:00.859617,PC-119,Logon
L32191,U119,2024-02-18 16:53:51.573850,PC-119,Logoff
L32192,U120,2024-02-18 08:20:14.509952,PC-120,Logon
L32210,U120,2024-02-18 17:21:46.398649,PC-120,Logoff
L32211,U121,2024-02-18 09:36:43.841289,PC-121,Logon
L32225,U121,2024-02-18 18:13:23.129034,PC-121,Logoff
L32226,U122,2024-02-18 09:01:53.027313,PC-122,Logon
L32240,U122,2024-02-18 16:55:18.498162,PC-122,Logoff
L32241,U123,2024-02-18 09:06:20.113930,PC-123,Logon
L32259,U123,2024-02-18 17:59:04.105649,PC-123,Logoff
L32260,U124,2024-02-18 07:53:41.151017,PC-124,Logon
L32274,U124,2024-02-18 15:02:21.979968,PC-124,Logoff
L32275,U125,2024-02-18 08:12:54.842507,PC-125,Logon
L32290,U125,2024-02-18 16:36:33.097754,PC-125,Logoff
L32291,U126,2024-02-18 08:21:42.805691,PC-126,Logon
L32310,U126,2024-02-18 16:36:02.667444,PC-126,Logoff
L32311,U127,2024-02-18 08:17:12.675764,PC-127,Logon
L32332,U127,2024-02-18 17:07:58.715441,PC-127,Logoff
L32333,U128,2024-02-18 09:05:28.997760,PC-128,Logon
L32349,U128,2024-02-18 17:52:34.551489,PC-128,Logoff
L32350,U129,2024-02-18 07:58:44.696563,PC-129,Logon
L32365,U129,2024-02-18 15:16:31.121623,PC-129,Logoff
L32366,U130,2024-02-18 07:59:10.542648,PC-130,Logon
L32380,U130,2024-02-18 16:29:45.720667,PC-130,Logoff
L32381,U131,2024-02-18 09:17:10.859787,PC-131,Logon
L32394,U131,2024-02-18 17:10:21.085790,PC-131,Logoff
L32395,U132,2024-02-18 09:23:16.168711,PC-132,Logon
L32413,U132,2024-02-18 17:39:06.544917,PC-132,Logoff
L32414,U133,2024-02-18 08:54:28.558787,PC-133,Logon
L32430,U133,2024-02-18 16:29:54.904612,PC-133,Logoff
L32431,U134,2024-02-18 08:38:31.080376,PC-134,Logon
L32442,U134,2024-02-18 15:58:27.047672,PC-134,Logoff
L32443,U135,2024-02-18 08:58:26.956120,PC-135,Logon
L32466,U135,2024-02-18 18:14:21.093123,PC-135,Logoff
L32467,U136,2024-02-18 09:37:36.640800,PC-136,Logon
L32480,U136,2024-02-18 16:29:40.474286,PC-136,Logoff
L32481,U137,2024-02-18 08:06:24.943825,PC-137,Logon
L32492,U137,2024-02-18 13:34:21.401917,PC-137,Logoff
L32493,U138,2024-02-18 08:41:41.337704,PC-138,Logon
L32508,U138,2024-02-18 16:26:02.985412,PC-138,Logoff
L32509,U139,2024-02-18 08:47:43.103851,PC-139,Logon
L32523,U139,2024-02-18 16:47:33.560287,PC-139,Logoff
L32524,U140,2024-02-18 08:39:15.449010,PC-140,Logon
L32541,U140,2024-02-18 17:00:07.708555,PC-140,Logoff
L32542,U141,2024-02-18 08:39:03.398364,PC-141,Logon
L32559,U141,2024-02-18 15:06:42.056967,PC-141,Logoff
L32560,U142,2024-02-18 08:54:50.421701,PC-142,Logon
L32578,U142,2024-02-18 18:22:23.655317,PC-142,Logoff
L32579,U143,2024-02-18 08:45:08.604863,PC-143,Logon
L32598,U143,2024-02-18 17:42:58.022602,PC-143,Logoff
L32599,U144,2024-02-18 07:16:40.794688,PC-144,Logon
L32619,U144,2024-02-18 16:27:58.869507,PC-144,Logoff
L32620,U145,2024-02-18 09:04:18.958568,PC-145,Logon
L32641,U145,2024-02-18 18:52:08.820090,PC-145,Logoff
L32642,U146,2024-02-18 08:30:10.746711,PC-146,Logon
L32658,U146,2024-02-18 16:54:39.620375,PC-146,Logoff
L32659,U147,2024-02-18 08:10:03.363906,PC-147,Logon
L32670,U147,2024-02-18 15:41:24.314277,PC-147,Logoff
L32671,U148,2024-02-18 08:18:41.055144,PC-148,Logon
L32682,U148,2024-02-18 15:12:56.936326,PC-148,Logoff
L32683,U149,2024-02-18 08:00:50.614499,PC-149,Logon
L32702,U149,2024-02-18 17:27:29.615290,PC-149,Logoff
L32703,U100,2024-02-19 08:18:59.179352,PC-100,Logon
L32718,U100,2024-02-19 17:06:48.429657,PC-100,Logoff
L32719,U101,2024-02-19 09:04:25.778994,PC-101,Logon
L32736,U101,2024-02-19 18:00:49.221360,PC-101,Logoff
L32737,U102,2024-02-19 08:20:19.293627,PC-102,Logon
L32752,U102,2024-02-19 15:12:24.402480,PC-102,Logoff
L32753,U103,2024-02-19 08:30:26.565753,PC-103,Logon
L32765,U103,2024-02-19 15:38:14.606026,PC-103,Logoff
L32766,U104,2024-02-19 08:56:55.146054,PC-104,Logon
L32785,U104,2024-02-19 18:27:10.544837,PC-104,Logoff
L32786,U105,2024-02-19 08:27:05.378369,PC-105,Logon
L32861,U105,2024-02-19 15:12:11.347811,PC-105,Logoff
L32862,U106,2024-02-19 08:15:42.248418,PC-106,Logon
L32878,U106,2024-02-19 17:34:11.407018,PC-106,Logoff
L32879,U107,2024-02-19 07:38:08.204054,PC-107,Logon
L32895,U107,2024-02-19 15:57:06.605836,PC-107,Logoff
L32896,U108,2024-02-19 08:34:06.000361,PC-108,Logon
L32908,U108,2024-02-19 15:24:15.803252,PC-108,Logoff
L32909,U109,2024-02-19 08:09:30.185819,PC-109,Logon
L32921,U109,2024-02-19 15:39:48.241691,PC-109,Logoff
L32922,U110,2024-02-19 08:59:57.515017,PC-110,Logon
L32942,U110,2024-02-19 17:43:22.826510,PC-110,Logoff
L32943,U111,2024-02-19 08:38:40.379493,PC-111,Logon
L32956,U111,2024-02-19 15:26:52.204296,PC-111,Logoff
L32957,U112,2024-02-19 08:33:18.512835,PC-112,Logon
L32972,U112,2024-02-19 15:56:06.791930,PC-112,Logoff
L32973,U113,2024-02-19 08:23:19.297414,PC-113,Logon
L32985,U113,2024-02-19 14:46:20.158501,PC-113,Logoff
L32986,U114,2024-02-19 07:57:26.030628,PC-114,Logon
L33004,U114,2024-02-19 16:04:42.237025,PC-114,Logoff
L33005,U115,2024-02-19 09:09:26.448750,PC-115,Logon
L33021,U115,2024-02-19 17:06:49.043551,PC-115,Logoff
L33022,U116,2024-02-19 08:11:12.918065,PC-116,Logon
L33034,U116,2024-02-19 14:49:32.845461,PC-116,Logoff
L33035,U117,2024-02-19 09:00:35.756191,PC-117,Logon
L33050,U117,2024-02-19 16:07:37.058510,PC-117,Logoff
L33051,U118,2024-02-19 08:30:18.674675,PC-118,Logon
L33067,U118,2024-02-19 15:57:38.654105,PC-118,Logoff
L33068,U119,2024-02-19 08:48:15.209849,PC-119,Logon
L33079,U119,2024-02-19 15:20:00.772812,PC-119,Logoff
L33080,U120,2024-02-19 07:31:44.543643,PC-120,Logon
L33095,U120,2024-02-19 16:21:36.241783,PC-120,Logoff
L33096,U121,2024-02-19 07:49:24.225249,PC-121,Logon
L33112,U121,2024-02-19 15:49:33.001179,PC-121,Logoff
L33113,U122,2024-02-19 08:51:49.316686,PC-122,Logon
L33126,U122,2024-02-19 15:09:07.753877,PC-122,Logoff
L33127,U123,2024-02-19 07:48:06.348592,PC-123,Logon
L33142,U123,2024-02-19 15:25:15.291130,PC-123,Logoff
L33143,U124,2024-02-19 08:14:57.985559,PC-124,Logon
L33158,U124,2024-02-19 15:41:35.466833,PC-124,Logoff
L33159,U125,2024-02-19 08:59:31.655697,PC-125,Logon
L33177,U125,2024-02-19 18:04:32.425299,PC-125,Logoff
L33178,U126,2024-02-19 08:56:32.974761,PC-126,Logon
L33193,U126,2024-02-19 16:11:56.447607,PC-126,Logoff
L33194,U127,2024-02-19 08:33:55.470679,PC-127,Logon
L33210,U127,2024-02-19 16:10:34.458517,PC-127,Logoff
L33211,U128,2024-02-19 08:36:03.420967,PC-128,Logon
L33225,U128,2024-02-19 15:47:04.661032,PC-128,Logoff
L33226,U129,2024-02-19 08:49:33.320924,PC-129,Logon
L33244,U129,2024-02-19 17:24:08.384797,PC-129,Logoff
L33245,U130,2024-02-19 09:22:57.508226,PC-130,Logon
L33261,U130,2024-02-19 17:38:35.744452,PC-130,Logoff
L33262,U131,2024-02-19 08:29:52.649901,PC-131,Logon
L33277,U131,2024-02-19 18:08:11.222011,PC-131,Logoff
L33278,U132,2024-02-19 08:10:02.970761,PC-132,Logon
L33297,U132,2024-02-19 16:17:12.297457,PC-132,Logoff
L33298,U133,2024-02-19 08:20:20.002781,PC-133,Logon
L33322,U133,2024-02-19 17:31:00.939387,PC-133,Logoff
L33323,U134,2024-02-19 08:52:38.549161,PC-134,Logon
L33342,U134,2024-02-19 17:40:25.096949,PC-134,Logoff
L33343,U135,2024-02-19 07:23:28.411853,PC-135,Logon
L33362,U135,2024-02-19 16:20:45.799369,PC-135,Logoff
L33363,U136,2024-02-19 07:59:20.905893,PC-136,Logon
L33380,U136,2024-02-19 14:27:41.561613,PC-136,Logoff
L33381,U137,2024-02-19 08:02:07.257290,PC-137,Logon
L33396,U137,2024-02-19 15:39:14.962252,PC-137,Logoff
L33397,U138,2024-02-19 08:57:16.757790,PC-138,Logon
L33413,U138,2024-02-19 16:44:36.758209,PC-138,Logoff
L33414,U139,2024-02-19 07:57:28.707071,PC-139,Logon
L33430,U139,2024-02-19 14:33:16.541342,PC-139,Logoff
L33431,U140,2024-02-19 09:32:26.760671,PC-140,Logon
L33446,U140,2024-02-19 18:07:14.405593,PC-140,Logoff
L33447,U141,2024-02-19 08:01:51.494192,PC-141,Logon
L33463,U141,2024-02-19 17:09:37.378985,PC-141,Logoff
L33464,U142,2024-02-19 08:26:56.154733,PC-142,Logon
L33484,U142,2024-02-19 18:07:47.115179,PC-142,Logoff
L33485,U143,2024-02-19 08:58:01.813187,PC-143,Logon
L33498,U143,2024-02-19 15:51:25.097508,PC-143,Logoff
L33499,U144,2024-02-19 08:15:58.815941,PC-144,Logon
L33512,U144,2024-02-19 15:57:53.000542,PC-144,Logoff
L33513,U145,2024-02-19 08:38:43.867003,PC-145,Logon
L33528,U145,2024-02-19 17:32:58.863747,PC-145,Logoff
L33529,U146,2024-02-19 08:03:52.340900,PC-146,Logon
L33544,U146,2024-02-19 15:38:39.523798,PC-146,Logoff
L33545,U147,2024-02-19 08:14:07.903452,PC-147,Logon
L33568,U147,2024-02-19 17:55:45.935541,PC-147,Logoff
L33569,U148,2024-02-19 09:02:20.148027,PC-148,Logon
L33589,U148,2024-02-19 17:33:14.790297,PC-148,Logoff
L33590,U149,2024-02-19 08:20:56.448253,PC-149,Logon
L33606,U149,2024-02-19 16:08:14.778202,PC-149,Logoff
L33607,U100,2024-02-20 08:21:00.001702,PC-100,Logon
L33628,U100,2024-02-20 16:46:12.636994,PC-100,Logoff
L33629,U101,2024-02-20 08:44:57.179288,PC-101,Logon
L33640,U101,2024-02-20 14:16:38.945517,PC-101,Logoff
L33641,U102,2024-02-20 08:39:33.999400,PC-102,Logon
L33651,U102,2024-02-20 14:58:23.893582,PC-102,Logoff
L33652,U103,2024-02-20 08:35:51.535696,PC-103,Logon
L33668,U103,2024-02-20 15:36:33.072089,PC-103,Logoff
L33669,U104,2024-02-20 08:41:10.336340,PC-104,Logon
L33681,U104,2024-02-20 15:36:02.766189,PC-104,Logoff
L33682,U105,2024-02-20 08:47:02.220353,PC-105,Logon
L33764,U105,2024-02-20 16:32:29.402171,PC-105,Logoff
L33765,U106,2024-02-20 07:20:29.958324,PC-106,Logon
L33780,U106,2024-02-20 15:46:06.354657,PC-106,Logoff
L33781,U107,2024-02-20 08:46:59.247524,PC-107,Logon
L33804,U107,2024-02-20 19:04:09.619130,PC-107,Logoff
L33805,U108,2024-02-20 09:04:04.990790,PC-108,Logon
L33817,U108,2024-02-20 16:43:41.897844,PC-108,Logoff
L33818,U109,2024-02-20 08:54:37.569963,PC-109,Logon
L33832,U109,2024-02-20 15:32:28.979853,PC-109,Logoff
L33833,U110,2024-02-20 08:04:31.433433,PC-110,Logon
L33849,U110,2024-02-20 16:47:57.932411,PC-110,Logoff
L33850,U111,2024-02-20 09:11:42.911459,PC-111,Logon
L33865,U111,2024-02-20 17:31:35.903875,PC-111,Logoff
L33866,U112,2024-02-20 07:16:20.210233,PC-112,Logon
L33876,U112,2024-02-20 13:40:35.918636,PC-112,Logoff
L33877,U113,2024-02-20 08:21:51.988479,PC-113,Logon
L33891,U113,2024-02-20 16:05:54.571787,PC-113,Logoff
L33892,U114,2024-02-20 08:53:06.175448,PC-114,Logon
L33908,U114,2024-02-20 18:09:27.407864,PC-114,Logoff
L33909,U115,2024-02-20 08:45:39.960494,PC-115,Logon
L33929,U115,2024-02-20 17:35:56.861221,PC-115,Logoff
L33930,U116,2024-02-20 08:00:57.714084,PC-116,Logon
L33949,U116,2024-02-20 16:28:36.082524,PC-116,Logoff
L33950,U117,2024-02-20 10:20:29.529863,PC-117,Logon
L33968,U117,2024-02-20 18:59:24.973252,PC-117,Logoff
L33969,U118,2024-02-20 08:07:01.837769,PC-118,Logon
L33982,U118,2024-02-20 15:09:34.489651,PC-118,Logoff
L33983,U119,2024-02-20 09:26:18.260586,PC-119,Logon
L34001,U119,2024-02-20 16:58:06.676370,PC-119,Logoff
L34002,U120,2024-02-20 08:49:05.198703,PC-120,Logon
L34021,U120,2024-02-20 17:37:49.182856,PC-120,Logoff
L34022,U121,2024-02-20 08:20:29.461424,PC-121,Logon
L34043,U121,2024-02-20 18:36:03.828316,PC-121,Logoff
L34044,U122,2024-02-20 08:34:57.925770,PC-122,Logon
L34057,U122,2024-02-20 16:12:34.100319,PC-122,Logoff
L34058,U123,2024-02-20 08:36:42.302370,PC-123,Logon
L34071,U123,2024-02-20 15:33:51.835894,PC-123,Logoff
L34072,U124,2024-02-20 08:11:32.858746,PC-124,Logon
L34085,U124,2024-02-20 14:31:11.394098,PC-124,Logoff
L34086,U125,2024-02-20 09:44:23.696127,PC-125,Logon
L34100,U125,2024-02-20 17:14:35.213891,PC-125,Logoff
L34101,U126,2024-02-20 09:18:37.980230,PC-126,Logon
L34117,U126,2024-02-20 17:37:56.110728,PC-126,Logoff
L34118,U127,2024-02-20 08:15:08.876874,PC-127,Logon
L34135,U127,2024-02-20 17:11:27.824962,PC-127,Logoff
L34136,U128,2024-02-20 08:56:05.746887,PC-128,Logon
L34152,U128,2024-02-20 17:15:55.818393,PC-128,Logoff
L34153,U129,2024-02-20 08:40:50.439386,PC-129,Logon
L34173,U129,2024-02-20 17:25:22.538166,PC-129,Logoff
L34174,U130,2024-02-20 07:27:49.346179,PC-130,Logon
L34187,U130,2024-02-20 13:59:15.015538,PC-130,Logoff
L34188,U131,2024-02-20 07:55:01.703178,PC-131,Logon
L34204,U131,2024-02-20 16:12:26.358280,PC-131,Logoff
L34205,U132,2024-02-20 07:37:38.350463,PC-132,Logon
L34220,U132,2024-02-20 16:41:31.077075,PC-132,Logoff
L34221,U133,2024-02-20 08:56:21.457908,PC-133,Logon
L34237,U133,2024-02-20 16:48:18.607488,PC-133,Logoff
L34238,U134,2024-02-20 08:03:06.717485,PC-134,Logon
L34258,U134,2024-02-20 18:09:53.834418,PC-134,Logoff
L34259,U135,2024-02-20 08:26:17.360895,PC-135,Logon
L34280,U135,2024-02-20 18:42:37.303837,PC-135,Logoff
L34281,U136,2024-02-20 09:29:40.331067,PC-136,Logon
L34293,U136,2024-02-20 16:35:00.218432,PC-136,Logoff
L34294,U137,2024-02-20 08:42:12.291342,PC-137,Logon
L34312,U137,2024-02-20 17:38:11.752657,PC-137,Logoff
L34313,U138,2024-02-20 08:51:12.818702,PC-138,Logon
L34331,U138,2024-02-20 17:09:01.021863,PC-138,Logoff
L34332,U139,2024-02-20 08:39:09.247285,PC-139,Logon
L34347,U139,2024-02-20 15:46:38.930794,PC-139,Logoff
L34348,U140,2024-02-20 08:31:06.080956,PC-140,Logon
L34367,U140,2024-02-20 16:32:54.590777,PC-140,Logoff
L34368,U141,2024-02-20 08:04:21.102206,PC-141,Logon
L34383,U141,2024-02-20 15:39:34.727609,PC-141,Logoff
L34384,U142,2024-02-20 08:32:17.490663,PC-142,Logon
L34401,U142,2024-02-20 15:00:42.283017,PC-142,Logoff
L34402,U143,2024-02-20 07:56:16.669803,PC-143,Logon
L34417,U143,2024-02-20 15:30:27.111083,PC-143,Logoff
L34418,U144,2024-02-20 08:49:12.744049,PC-144,Logon
L34436,U144,2024-02-20 18:04:54.706853,PC-144,Logoff
L34437,U145,2024-02-20 08:57:08.134512,PC-145,Logon
L34454,U145,2024-02-20 17:24:11.512606,PC-145,Logoff
L34455,U146,2024-02-20 08:50:23.812640,PC-146,Logon
L34469,U146,2024-02-20 15:30:06.098910,PC-146,Logoff
L34470,U147,2024-02-20 08:10:38.785453,PC-147,Logon
L34489,U147,2024-02-20 18:25:51.668787,PC-147,Logoff
L34490,U148,2024-02-20 09:03:32.685466,PC-148,Logon
L34502,U148,2024-02-20 16:59:21.197861,PC-148,Logoff
L34503,U149,2024-02-20 08:17:11.620362,PC-149,Logon
L34521,U149,2024-02-20 15:56:54.389952,PC-149,Logoff
L34522,U100,2024-02-21 07:51:23.578662,PC-100,Logon
L34541,U100,2024-02-21 17:13:07.567403,PC-100,Logoff
L34542,U101,2024-02-21 07:46:31.557767,PC-101,Logon
L34557,U101,2024-02-21 15:19:43.141845,PC-101,Logoff
L34558,U102,2024-02-21 08:28:29.384247,PC-102,Logon
L34573,U102,2024-02-21 17:54:53.092687,PC-102,Logoff
L34574,U103,2024-02-21 07:07:09.154868,PC-103,Logon
L34591,U103,2024-02-21 14:21:01.520075,PC-103,Logoff
L34592,U104,2024-02-21 08:52:01.537353,PC-104,Logon
L34607,U104,2024-02-21 15:03:09.837262,PC-104,Logoff
L34608,U105,2024-02-21 08:00:50.269905,PC-105,Logon
L34656,U105,2024-02-21 15:01:44.350280,PC-105,Logoff
L34657,U106,2024-02-21 09:07:33.926626,PC-106,Logon
L34673,U106,2024-02-21 17:58:56.913946,PC-106,Logoff
L34674,U107,2024-02-21 07:46:22.592677,PC-107,Logon
L34688,U107,2024-02-21 14:44:56.039435,PC-107,Logoff
L34689,U108,2024-02-21 08:01:28.654240,PC-108,Logon
L34704,U108,2024-02-21 16:44:34.784742,PC-108,Logoff
L34705,U109,2024-02-21 08:26:15.911592,PC-109,Logon
L34726,U109,2024-02-21 15:30:54.533119,PC-109,Logoff
L34727,U110,2024-02-21 07:31:07.877056,PC-110,Logon
L34742,U110,2024-02-21 14:17:47.588538,PC-110,Logoff
L34743,U111,2024-02-21 08:43:58.140557,PC-111,Logon
L34760,U111,2024-02-21 17:29:56.290704,PC-111,Logoff
L34761,U112,2024-02-21 08:47:55.341124,PC-112,Logon
L34782,U112,2024-02-21 18:36:58.056781,PC-112,Logoff
L34783,U113,2024-02-21 07:44:16.182866,PC-113,Logon
L34796,U113,2024-02-21 14:14:01.688664,PC-113,Logoff
L34797,U114,2024-02-21 08:34:02.577254,PC-114,Logon
L34809,U114,2024-02-21 14:54:25.693437,PC-114,Logoff
L34810,U115,2024-02-21 09:09:52.736061,PC-115,Logon
L34823,U115,2024-02-21 16:23:36.276791,PC-115,Logoff
L34824,U116,2024-02-21 08:28:50.937183,PC-116,Logon
L34844,U116,2024-02-21 17:47:38.480994,PC-116,Logoff
L34845,U117,2024-02-21 07:54:39.097530,PC-117,Logon
L34861,U117,2024-02-21 15:42:25.171610,PC-117,Logoff
L34862,U118,2024-02-21 09:01:19.658597,PC-118,Logon
L34875,U118,2024-02-21 16:03:41.342257,PC-118,Logoff
L34876,U119,2024-02-21 08:10:36.581629,PC-119,Logon
L34892,U119,2024-02-21 16:40:35.981381,PC-119,Logoff
L34893,U120,2024-02-21 08:44:08.499756,PC-120,Logon
L34912,U120,2024-02-21 17:59:19.253373,PC-120,Logoff
L34913,U121,2024-02-21 08:14:57.965138,PC-121,Logon
L34927,U121,2024-02-21 15:53:05.777559,PC-121,Logoff
L34928,U122,2024-02-21 08:35:04.675080,PC-122,Logon
L34941,U122,2024-02-21 16:40:26.783188,PC-122,Logoff
L34942,U123,2024-02-21 08:02:32.136240,PC-123,Logon
L34964,U123,2024-02-21 17:02:17.989465,PC-123,Logoff
L34965,U124,2024-02-21 07:30:01.693857,PC-124,Logon
L34988,U124,2024-02-21 16:21:43.688370,PC-124,Logoff
L34989,U125,2024-02-21 09:17:21.804460,PC-125,Logon
L35003,U125,2024-02-21 16:26:31.042190,PC-125,Logoff
L35004,U126,2024-02-21 09:15:51.101216,PC-126,Logon
L35019,U126,2024-02-21 17:14:35.071042,PC-126,Logoff
L35020,U127,2024-02-21 08:27:24.950189,PC-127,Logon
L35032,U127,2024-02-21 16:02:41.888319,PC-127,Logoff
L35033,U128,2024-02-21 09:05:35.500290,PC-128,Logon
L35047,U128,2024-02-21 17:40:22.140626,PC-128,Logoff
L35048,U129,2024-02-21 08:29:14.489034,PC-129,Logon
L35062,U129,2024-02-21 14:20:43.542948,PC-129,Logoff
L35063,U130,2024-02-21 09:05:05.427270,PC-130,Logon
L35080,U130,2024-02-21 16:20:18.181326,PC-130,Logoff
L35081,U131,2024-02-21 08:18:11.105714,PC-131,Logon
L35098,U131,2024-02-21 16:46:26.182306,PC-131,Logoff
L35099,U132,2024-02-21 08:35:21.286898,PC-132,Logon
L35115,U132,2024-02-21 17:21:24.620995,PC-132,Logoff
L35116,U133,2024-02-21 09:01:18.320227,PC-133,Logon
L35133,U133,2024-02-21 16:29:00.217059,PC-133,Logoff
L35134,U134,2024-02-21 09:13:47.619809,PC-134,Logon
L35149,U134,2024-02-21 17:38:16.172422,PC-134,Logoff
L35150,U135,2024-02-21 09:48:36.894922,PC-135,Logon
L35172,U135,2024-02-21 17:57:32.833620,PC-135,Logoff
L35173,U136,2024-02-21 08:44:44.372454,PC-136,Logon
L35188,U136,2024-02-21 16:32:18.444803,PC-136,Logoff
L35189,U137,2024-02-21 08:51:20.799518,PC-137,Logon
L35205,U137,2024-02-21 16:40:13.026922,PC-137,Logoff
L35206,U138,2024-02-21 07:51:25.781335,PC-138,Logon
L35226,U138,2024-02-21 16:51:55.130296,PC-138,Logoff
L35227,U139,2024-02-21 07:40:37.123681,PC-139,Logon
L35242,U139,2024-02-21 15:14:02.148797,PC-139,Logoff
L35243,U140,2024-02-21 08:28:13.379592,PC-140,Logon
L35255,U140,2024-02-21 15:41:26.244016,PC-140,Logoff
L35256,U141,2024-02-21 08:24:46.857441,PC-141,Logon
L35273,U141,2024-02-21 17:25:04.294047,PC-141,Logoff
L35274,U142,2024-02-21 09:09:30.022744,PC-142,Logon
L35289,U142,2024-02-21 15:11:10.935709,PC-142,Logoff
L35290,U143,2024-02-21 07:59:17.826466,PC-143,Logon
L35302,U143,2024-02-21 16:41:55.996066,PC-143,Logoff
L35303,U144,2024-02-21 08:22:26.260893,PC-144,Logon
L35318,U144,2024-02-21 15:33:09.010199,PC-144,Logoff
L35319,U145,2024-02-21 08:36:33.020637,PC-145,Logon
L35335,U145,2024-02-21 16:51:16.813793,PC-145,Logoff
L35336,U146,2024-02-21 08:30:28.359441,PC-146,Logon
L35353,U146,2024-02-21 17:10:00.355795,PC-146,Logoff
L35354,U147,2024-02-21 08:48:40.698200,PC-147,Logon
L35372,U147,2024-02-21 17:30:10.946448,PC-147,Logoff
L35373,U148,2024-02-21 08:09:05.845426,PC-148,Logon
L35388,U148,2024-02-21 15:51:00.632012,PC-148,Logoff
L35389,U149,2024-02-21 07:27:47.991596,PC-149,Logon
L35403,U149,2024-02-21 15:15:15.204404,PC-149,Logoff
L35404,U100,2024-02-22 08:05:28.189121,PC-100,Logon
L35418,U100,2024-02-22 16:12:20.410439,PC-100,Logoff
L35419,U101,2024-02-22 09:46:29.028380,PC-101,Logon
L35433,U101,2024-02-22 18:35:55.450738,PC-101,Logoff
L35434,U102,2024-02-22 07:29:57.929848,PC-102,Logon
L35450,U102,2024-02-22 15:42:51.632946,PC-102,Logoff
L35451,U103,2024-02-22 08:54:57.636902,PC-103,Logon
L35469,U103,2024-02-22 16:44:45.021001,PC-103,Logoff
L35470,U104,2024-02-22 08:39:10.510868,PC-104,Logon
L35486,U104,2024-02-22 16:00:44.210913,PC-104,Logoff
L35487,U105,2024-02-22 08:18:00.091790,PC-105,Logon
L35580,U105,2024-02-22 16:11:23.548502,PC-105,Logoff
L35581,U106,2024-02-22 08:18:02.666525,PC-106,Logon
L35596,U106,2024-02-22 15:31:52.841960,PC-106,Logoff
L35597,U107,2024-02-22 09:28:22.343776,PC-107,Logon
L35620,U107,2024-02-22 18:59:19.818680,PC-107,Logoff
L35621,U108,2024-02-22 08:50:17.102827,PC-108,Logon
L35637,U108,2024-02-22 17:53:52.631347,PC-108,Logoff
L35638,U109,2024-02-22 08:24:06.106541,PC-109,Logon
L35652,U109,2024-02-22 16:41:52.408543,PC-109,Logoff
