id,user,date,pc,filename,activity,to_removable_media
F30960,U105,2024-02-16 13:33:14.988220,PC-105,CONFIDENTIAL_present.pdf,Copy,True
F30961,U105,2024-02-16 13:33:32.988220,PC-105,CONFIDENTIAL_leader.pdf,Copy,True
F30962,U105,2024-02-16 13:33:44.988220,PC-105,CONFIDENTIAL_talk.pdf,Copy,True
F30963,U105,2024-02-16 13:33:59.988220,PC-105,CONFIDENTIAL_happen.pdf,Copy,True
F30964,U105,2024-02-16 13:34:08.988220,PC-105,CONFIDENTIAL_air.pdf,Copy,True
F30967,U105,2024-02-16 14:34:43.988220,PC-105,CONFIDENTIAL_ok.pdf,Copy,True
F30968,U105,2024-02-16 14:35:01.988220,PC-105,CONFIDENTIAL_environment.pdf,Copy,True
F30969,U105,2024-02-16 14:35:08.988220,PC-105,CONFIDENTIAL_movement.pdf,Copy,True
F30970,U105,2024-02-16 14:35:23.988220,PC-105,CONFIDENTIAL_blue.pdf,Copy,True
F30971,U105,2024-02-16 14:35:29.988220,PC-105,CONFIDENTIAL_look.pdf,Copy,True
F30972,U105,2024-02-16 14:35:43.988220,PC-105,CONFIDENTIAL_hit.pdf,Copy,True
F30973,U105,2024-02-16 14:35:52.988220,PC-105,CONFIDENTIAL_talk.pdf,Copy,True
F30974,U105,2024-02-16 14:35:58.988220,PC-105,CONFIDENTIAL_difference.pdf,Copy,True
F30975,U105,2024-02-16 14:36:13.988220,PC-105,CONFIDENTIAL_task.pdf,Copy,True
F30976,U105,2024-02-16 14:36:30.988220,PC-105,CONFIDENTIAL_shake.pdf,Copy,True
F30977,U105,2024-02-16 14:36:46.988220,PC-105,CONFIDENTIAL_reveal.pdf,Copy,True
F30978,U105,2024-02-16 14:37:04.988220,PC-105,CONFIDENTIAL_physical.pdf,Copy,True
F30981,U105,2024-02-16 15:11:53.988220,PC-105,CONFIDENTIAL_court.pdf,Copy,True
F30982,U105,2024-02-16 15:12:04.988220,PC-105,CONFIDENTIAL_anything.pdf,Copy,True
F30983,U105,2024-02-16 15:12:15.988220,PC-105,CONFIDENTIAL_respond.pdf,Copy,True
F30984,U105,2024-02-16 15:12:33.988220,PC-105,CONFIDENTIAL_industry.pdf,Copy,True
F30985,U105,2024-02-16 15:12:38.988220,PC-105,CONFIDENTIAL_as.pdf,Copy,True
F30986,U105,2024-02-16 15:12:44.988220,PC-105,CONFIDENTIAL_too.pdf,Copy,True
F30987,U105,2024-02-16 15:12:50.988220,PC-105,CONFIDENTIAL_crime.pdf,Copy,True
F30988,U105,2024-02-16 15:12:58.988220,PC-105,CONFIDENTIAL_interest.pdf,Copy,True
F30989,U105,2024-02-16 15:13:04.988220,PC-105,CONFIDENTIAL_hard.pdf,Copy,True
F30992,U105,2024-02-16 15:36:41.988220,PC-105,CONFIDENTIAL_per.pdf,Copy,True
F30993,U105,2024-02-16 15:36:49.988220,PC-105,CONFIDENTIAL_learn.pdf,Copy,True
F30994,U105,2024-02-16 15:36:55.988220,PC-105,CONFIDENTIAL_federal.pdf,Copy,True
F30995,U105,2024-02-16 15:37:06.988220,PC-105,CONFIDENTIAL_million.pdf,Copy,True
F30996,U105,2024-02-16 15:37:15.988220,PC-105,CONFIDENTIAL_three.pdf,Copy,True
F30997,U105,2024-02-16 15:37:35.988220,PC-105,CONFIDENTIAL_manage.pdf,Copy,True
F30998,U105,2024-02-16 15:37:43.988220,PC-105,CONFIDENTIAL_military.pdf,Copy,True
F30999,U105,2024-02-16 15:37:54.988220,PC-105,CONFIDENTIAL_win.pdf,Copy,True
F31000,U105,2024-02-16 15:38:00.988220,PC-105,CONFIDENTIAL_where.pdf,Copy,True
F31001,U105,2024-02-16 15:38:13.988220,PC-105,CONFIDENTIAL_perform.pdf,Copy,True
F31002,U105,2024-02-16 15:38:30.988220,PC-105,CONFIDENTIAL_full.pdf,Copy,True
F31005,U105,2024-02-16 16:08:08.988220,PC-105,CONFIDENTIAL_beautiful.pdf,Copy,True
F31006,U105,2024-02-16 16:08:16.988220,PC-105,CONFIDENTIAL_sound.pdf,Copy,True
F31007,U105,2024-02-16 16:08:34.988220,PC-105,CONFIDENTIAL_evidence.pdf,Copy,True
F31008,U105,2024-02-16 16:08:54.988220,PC-105,CONFIDENTIAL_with.pdf,Copy,True
F31009,U105,2024-02-16 16:09:10.988220,PC-105,CONFIDENTIAL_area.pdf,Copy,True
F31010,U105,2024-02-16 16:09:17.988220,PC-105,CONFIDENTIAL_poor.pdf,Copy,True
F31011,U105,2024-02-16 16:09:33.988220,PC-105,CONFIDENTIAL_push.pdf,Copy,True
F31012,U105,2024-02-16 16:09:51.988220,PC-105,CONFIDENTIAL_idea.pdf,Copy,True
F31013,U105,2024-02-16 16:09:57.988220,PC-105,CONFIDENTIAL_behavior.pdf,Copy,True
F31014,U105,2024-02-16 16:10:13.988220,PC-105,CONFIDENTIAL_president.pdf,Copy,True
F31015,U105,2024-02-16 16:10:19.988220,PC-105,CONFIDENTIAL_job.pdf,Copy,True
F31016,U105,2024-02-16 16:10:36.988220,PC-105,CONFIDENTIAL_trade.pdf,Copy,True
F31017,U105,2024-02-16 16:10:51.988220,PC-105,CONFIDENTIAL_data.pdf,Copy,True
F31026,U106,2024-02-16 09:29:36.187966,PC-106,artist.ods,Open,False
F31032,U106,2024-02-16 12:58:36.187966,PC-106,us.xls,Open,False
F31040,U107,2024-02-16 09:45:06.921462,PC-107,beyond.key,Edit,False
F31043,U107,2024-02-16 11:01:06.921462,PC-107,hotel.numbers,Open,False
F31051,U107,2024-02-16 15:08:06.921462,PC-107,accept.ppt,Open,False
F31056,U108,2024-02-16 08:25:07.126525,PC-108,much.pages,Open,False
F31059,U108,2024-02-16 09:53:07.126525,PC-108,heavy.key,Open,False
F31061,U108,2024-02-16 10:42:07.126525,PC-108,number.doc,Edit,False
F31063,U108,2024-02-16 11:26:07.126525,PC-108,agency.odt,Open,False
F31065,U108,2024-02-16 12:16:07.126525,PC-108,everybody.odp,Edit,False
F31066,U108,2024-02-16 12:51:07.126525,PC-108,protect.xlsx,Open,False
F31077,U109,2024-02-16 10:40:56.011474,PC-109,question.doc,Open,False
F31080,U109,2024-02-16 12:37:56.011474,PC-109,picture.numbers,Open,False
F31081,U109,2024-02-16 13:32:56.011474,PC-109,shoulder.numbers,Open,False
F31083,U109,2024-02-16 14:57:56.011474,PC-109,Congress.key,Open,False
F31084,U109,2024-02-16 15:27:56.011474,PC-109,television.odp,Open,False
F31090,U110,2024-02-16 10:25:01.959626,PC-110,support.docx,Open,False
F31091,U110,2024-02-16 11:07:01.959626,PC-110,safe.pages,Open,False
F31094,U110,2024-02-16 12:18:01.959626,PC-110,hold.xlsx,Open,False
F31098,U110,2024-02-16 13:43:01.959626,PC-110,third.xls,Open,False
F31101,U110,2024-02-16 15:13:01.959626,PC-110,court.docx,Open,False
F31106,U111,2024-02-16 09:31:34.006823,PC-111,activity.xlsx,Open,False
F31109,U111,2024-02-16 11:21:34.006823,PC-111,financial.numbers,Open,False
F31110,U111,2024-02-16 11:27:34.006823,PC-111,debate.odp,Edit,False
F31112,U111,2024-02-16 12:32:34.006823,PC-111,court.ods,Open,False
F31113,U111,2024-02-16 12:43:34.006823,PC-111,true.docx,Open,False
F31120,U111,2024-02-16 16:36:34.006823,PC-111,particularly.pdf,Open,False
F31126,U112,2024-02-16 09:16:58.761436,PC-112,head.ppt,Open,False
F31135,U112,2024-02-16 12:41:58.761436,PC-112,talk.pdf,Open,False
F31138,U112,2024-02-16 14:17:58.761436,PC-112,foreign.numbers,Open,False
F31140,U112,2024-02-16 15:15:58.761436,PC-112,operation.pages,Open,False
F31141,U112,2024-02-16 16:02:58.761436,PC-112,data.pages,Open,False
F31155,U113,2024-02-16 13:59:28.945030,PC-113,teach.xlsx,Open,False
F31157,U113,2024-02-16 14:21:28.945030,PC-113,tend.odp,Open,False
F31160,U114,2024-02-16 08:58:36.055549,PC-114,break.docx,Open,False
F31163,U114,2024-02-16 10:47:36.055549,PC-114,as.pptx,Open,False
F31165,U114,2024-02-16 10:59:36.055549,PC-114,on.xlsx,Open,False
F31169,U114,2024-02-16 12:33:36.055549,PC-114,development.pages,Open,False
F31170,U114,2024-02-16 12:58:36.055549,PC-114,property.odp,Open,False
F31183,U115,2024-02-16 11:43:43.725030,PC-115,light.ods,Open,False
F31186,U115,2024-02-16 13:22:43.725030,PC-115,new.ods,Open,False
F31189,U115,2024-02-16 14:32:43.725030,PC-115,question.ods,Edit,False
F31192,U115,2024-02-16 16:06:43.725030,PC-115,town.pptx,Edit,False
F31193,U115,2024-02-16 16:31:43.725030,PC-115,partner.numbers,Open,False
F31196,U116,2024-02-16 08:25:44.231707,PC-116,people.pdf,Open,False
F31197,U116,2024-02-16 08:32:44.231707,PC-116,together.doc,Open,False
F31203,U116,2024-02-16 11:02:44.231707,PC-116,song.pdf,Open,False
F31204,U116,2024-02-16 12:01:44.231707,PC-116,scene.docx,Open,False
F31207,U116,2024-02-16 13:00:44.231707,PC-116,draw.ppt,Edit,False
F31208,U116,2024-02-16 13:41:44.231707,PC-116,administration.xls,Open,False
F31212,U116,2024-02-16 15:51:44.231707,PC-116,nice.numbers,Open,False
F31213,U116,2024-02-16 16:02:44.231707,PC-116,front.pdf,Open,False
F31216,U117,2024-02-16 09:42:42.115182,PC-117,actually.docx,Open,False
F31218,U117,2024-02-16 10:13:42.115182,PC-117,memory.key,Edit,False
F31223,U117,2024-02-16 12:34:42.115182,PC-117,summer.odp,Edit,False
F31224,U117,2024-02-16 13:30:42.115182,PC-117,study.ppt,Open,False
F31225,U117,2024-02-16 13:42:42.115182,PC-117,affect.numbers,Open,False
F31235,U118,2024-02-16 09:57:20.169561,PC-118,lot.doc,Open,False
F31238,U118,2024-02-16 11:26:20.169561,PC-118,important.numbers,Open,False
F31246,U118,2024-02-16 15:15:20.169561,PC-118,politics.key,Open,False
F31253,U119,2024-02-16 10:02:01.426388,PC-119,practice.key,Open,False
F31256,U119,2024-02-16 11:16:01.426388,PC-119,nothing.numbers,Open,False
F31258,U119,2024-02-16 12:53:01.426388,PC-119,east.ppt,Edit,False
F31260,U119,2024-02-16 13:40:01.426388,PC-119,bad.key,Open,False
F31261,U119,2024-02-16 14:31:01.426388,PC-119,simple.pdf,Open,False
F31262,U119,2024-02-16 14:40:01.426388,PC-119,still.pdf,Open,False
F31266,U120,2024-02-16 08:14:34.089920,PC-120,baby.odt,Open,False
F31268,U120,2024-02-16 09:19:34.089920,PC-120,whom.ods,Open,False
F31269,U120,2024-02-16 10:17:34.089920,PC-120,condition.key,Open,False
F31283,U121,2024-02-16 09:13:25.690220,PC-121,receive.ppt,Edit,False
F31285,U121,2024-02-16 09:40:25.690220,PC-121,herself.pages,Open,False
F31297,U122,2024-02-16 11:18:41.468184,PC-122,away.ods,Open,False
F31299,U122,2024-02-16 12:34:41.468184,PC-122,type.odt,Edit,False
F31305,U122,2024-02-16 16:10:41.468184,PC-122,heart.key,Open,False
F31306,U122,2024-02-16 16:41:41.468184,PC-122,notice.xlsx,Edit,False
F31307,U122,2024-02-16 17:21:41.468184,PC-122,fear.pptx,Open,False
F31308,U122,2024-02-16 18:01:41.468184,PC-122,be.docx,Open,False
F31314,U123,2024-02-16 09:13:11.819820,PC-123,whose.odt,Open,False
F31323,U123,2024-02-16 12:25:11.819820,PC-123,rule.odt,Open,False
F31325,U123,2024-02-16 12:56:11.819820,PC-123,policy.pages,Open,False
F31326,U123,2024-02-16 13:06:11.819820,PC-123,share.odp,Open,False
F31327,U123,2024-02-16 13:55:11.819820,PC-123,head.key,Open,False
F31328,U123,2024-02-16 14:45:11.819820,PC-123,him.odp,Open,False
F31336,U124,2024-02-16 11:11:05.968682,PC-124,wall.ods,Open,False
F31339,U124,2024-02-16 12:22:05.968682,PC-124,health.pages,Open,False
F31345,U124,2024-02-16 15:07:05.968682,PC-124,director.odt,Edit,False
F31346,U124,2024-02-16 15:30:05.968682,PC-124,live.key,Open,False
F31347,U124,2024-02-16 16:17:05.968682,PC-124,per.key,Edit,False
F31348,U124,2024-02-16 17:14:05.968682,PC-124,listen.ppt,Edit,False
F31351,U125,2024-02-16 07:57:56.743245,PC-125,over.ods,Edit,False
F31354,U125,2024-02-16 09:04:56.743245,PC-125,lot.pptx,Open,False
F31355,U125,2024-02-16 10:00:56.743245,PC-125,old.docx,Open,False
F31358,U125,2024-02-16 11:14:56.743245,PC-125,sell.pptx,Open,False
F31359,U125,2024-02-16 11:49:56.743245,PC-125,always.ods,Open,False
F31365,U125,2024-02-16 15:13:56.743245,PC-125,score.key,Edit,False
F31366,U125,2024-02-16 15:21:56.743245,PC-125,leader.xlsx,Open,False
F31370,U126,2024-02-16 09:43:55.415154,PC-126,book.odp,Open,False
F31371,U126,2024-02-16 10:04:55.415154,PC-126,participant.pdf,Open,False
F31375,U126,2024-02-16 11:51:55.415154,PC-126,baby.odp,Open,False
F31379,U126,2024-02-16 13:50:55.415154,PC-126,base.odp,Open,False
F31382,U126,2024-02-16 15:31:55.415154,PC-126,stand.pptx,Open,False
F31387,U127,2024-02-16 10:27:20.485102,PC-127,herself.xls,Open,False
F31392,U127,2024-02-16 13:10:20.485102,PC-127,spend.xlsx,Open,False
F31393,U127,2024-02-16 13:43:20.485102,PC-127,my.ppt,Open,False
F31396,U127,2024-02-16 14:38:20.485102,PC-127,herself.pages,Open,False
F31400,U127,2024-02-16 17:00:20.485102,PC-127,nothing.odt,Open,False
F31404,U128,2024-02-16 08:00:14.301091,PC-128,speak.ppt,Open,False
F31405,U128,2024-02-16 08:58:14.301091,PC-128,consumer.odp,Open,False
F31412,U128,2024-02-16 11:46:14.301091,PC-128,past.odt,Open,False
F31414,U128,2024-02-16 13:12:14.301091,PC-128,worker.key,Edit,False
F31416,U128,2024-02-16 13:38:14.301091,PC-128,street.doc,Open,False
F31418,U128,2024-02-16 14:22:14.301091,PC-128,few.xlsx,Open,False
F31425,U129,2024-02-16 09:59:39.129093,PC-129,wish.ods,Open,False
F31427,U129,2024-02-16 11:06:39.129093,PC-129,market.xls,Open,False
F31432,U129,2024-02-16 14:48:39.129093,PC-129,return.xls,Open,False
F31433,U129,2024-02-16 15:26:39.129093,PC-129,the.odt,Edit,False
F31434,U129,2024-02-16 16:08:39.129093,PC-129,size.ods,Open,False
F31442,U130,2024-02-16 10:15:52.442152,PC-130,explain.doc,Open,False
F31444,U130,2024-02-16 12:04:52.442152,PC-130,medical.ods,Open,False
F31446,U130,2024-02-16 12:46:52.442152,PC-130,child.key,Open,False
F31453,U131,2024-02-16 09:41:43.809694,PC-131,involve.numbers,Open,False
F31458,U131,2024-02-16 12:07:43.809694,PC-131,help.pdf,Open,False
F31459,U131,2024-02-16 12:19:43.809694,PC-131,sometimes.xlsx,Open,False
F31462,U131,2024-02-16 13:59:43.809694,PC-131,finally.odp,Open,False
F31476,U132,2024-02-16 10:58:20.157708,PC-132,theory.xls,Open,False
F31481,U132,2024-02-16 13:30:20.157708,PC-132,college.pdf,Open,False
F31483,U132,2024-02-16 14:36:20.157708,PC-132,box.pptx,Open,False
F31493,U133,2024-02-16 12:09:54.258258,PC-133,their.pptx,Open,False
F31497,U133,2024-02-16 14:21:54.258258,PC-133,station.xls,Edit,False
F31498,U133,2024-02-16 14:40:54.258258,PC-133,need.pdf,Open,False
F31505,U134,2024-02-16 12:01:03.521685,PC-134,state.pages,Open,False
F31512,U134,2024-02-16 15:20:03.521685,PC-134,need.numbers,Open,False
F31513,U134,2024-02-16 16:10:03.521685,PC-134,others.xls,Edit,False
F31518,U135,2024-02-16 08:57:45.932704,PC-135,about.pages,Open,False
F31519,U135,2024-02-16 09:38:45.932704,PC-135,glass.doc,Edit,False
F31520,U135,2024-02-16 10:38:45.932704,PC-135,step.pages,Edit,False
F31523,U135,2024-02-16 12:05:45.932704,PC-135,particular.key,Open,False
F31528,U135,2024-02-16 14:11:45.932704,PC-135,seven.key,Open,False
F31529,U135,2024-02-16 15:06:45.932704,PC-135,case.odt,Open,False
F31533,U136,2024-02-16 08:36:09.950819,PC-136,husband.pptx,Open,False
F31534,U136,2024-02-16 09:35:09.950819,PC-136,stage.pdf,Open,False
F31542,U136,2024-02-16 14:49:09.950819,PC-136,road.pdf,Edit,False
F31547,U137,2024-02-16 08:34:58.514819,PC-137,page.odp,Open,False
F31551,U137,2024-02-16 11:26:58.514819,PC-137,amount.numbers,Open,False
F31552,U137,2024-02-16 11:55:58.514819,PC-137,suffer.numbers,Open,False
F31558,U137,2024-02-16 14:57:58.514819,PC-137,tree.ods,Open,False
F31562,U138,2024-02-16 09:42:54.342404,PC-138,child.pptx,Open,False
F31563,U138,2024-02-16 10:11:54.342404,PC-138,off.odp,Open,False
F31564,U138,2024-02-16 10:24:54.342404,PC-138,performance.pptx,Open,False
F31572,U138,2024-02-16 14:37:54.342404,PC-138,system.doc,Open,False
F31576,U138,2024-02-16 16:36:54.342404,PC-138,fill.odt,Open,False
F31579,U139,2024-02-16 09:09:22.904401,PC-139,talk.ods,Open,False
F31584,U139,2024-02-16 10:47:22.904401,PC-139,anyone.pages,Edit,False
F31585,U139,2024-02-16 11:10:22.904401,PC-139,nice.xlsx,Open,False
F31586,U139,2024-02-16 11:57:22.904401,PC-139,left.ppt,Edit,False
F31591,U139,2024-02-16 14:48:22.904401,PC-139,project.pages,Edit,False
F31593,U139,2024-02-16 15:29:22.904401,PC-139,community.docx,Open,False
F31594,U139,2024-02-16 16:16:22.904401,PC-139,hour.pptx,Open,False
F31601,U140,2024-02-16 11:30:51.400711,PC-140,site.odp,Open,False
F31605,U140,2024-02-16 14:38:51.400711,PC-140,care.xls,Open,False
F31607,U140,2024-02-16 15:32:51.400711,PC-140,find.xlsx,Open,False
F31610,U140,2024-02-16 16:48:51.400711,PC-140,drop.xlsx,Open,False
F31614,U141,2024-02-16 09:29:21.017706,PC-141,point.xlsx,Open,False
F31617,U141,2024-02-16 11:23:21.017706,PC-141,ago.docx,Open,False
F31618,U141,2024-02-16 11:33:21.017706,PC-141,west.odt,Open,False
F31625,U141,2024-02-16 15:06:21.017706,PC-141,bar.doc,Open,False
F31632,U142,2024-02-16 11:39:11.228117,PC-142,decision.docx,Open,False
F31637,U142,2024-02-16 12:39:11.228117,PC-142,serve.docx,Open,False
F31641,U142,2024-02-16 15:18:11.228117,PC-142,himself.pages,Open,False
F31651,U143,2024-02-16 13:11:44.208101,PC-143,imagine.numbers,Open,False
F31653,U143,2024-02-16 14:23:44.208101,PC-143,summer.ods,Edit,False
F31654,U143,2024-02-16 14:40:44.208101,PC-143,avoid.key,Edit,False
F31661,U144,2024-02-16 10:14:07.715653,PC-144,message.xlsx,Edit,False
F31664,U144,2024-02-16 12:04:07.715653,PC-144,no.xls,Open,False
F31668,U144,2024-02-16 14:05:07.715653,PC-144,expert.odp,Edit,False
F31683,U145,2024-02-16 10:59:49.654135,PC-145,according.xls,Open,False
F31685,U145,2024-02-16 12:34:49.654135,PC-145,himself.doc,Edit,False
F31690,U145,2024-02-16 14:22:49.654135,PC-145,technology.odp,Open,False
F31695,U145,2024-02-16 17:08:49.654135,PC-145,class.ods,Edit,False
F31698,U146,2024-02-16 08:28:35.367844,PC-146,town.pdf,Open,False
F31701,U146,2024-02-16 10:22:35.367844,PC-146,offer.odt,Edit,False
F31704,U146,2024-02-16 12:37:35.367844,PC-146,shake.ods,Open,False
F31705,U146,2024-02-16 13:09:35.367844,PC-146,successful.odp,Open,False
F31706,U146,2024-02-16 13:31:35.367844,PC-146,off.ods,Open,False
F31716,U147,2024-02-16 10:03:38.002828,PC-147,including.xlsx,Open,False
F31721,U147,2024-02-16 12:25:38.002828,PC-147,commercial.xlsx,Open,False
F31722,U147,2024-02-16 12:54:38.002828,PC-147,school.pdf,Open,False
F31723,U147,2024-02-16 13:37:38.002828,PC-147,story.numbers,Open,False
F31730,U148,2024-02-16 10:56:58.900761,PC-148,find.odp,Open,False
F31735,U148,2024-02-16 13:25:58.900761,PC-148,politics.pptx,Edit,False
F31736,U148,2024-02-16 13:49:58.900761,PC-148,benefit.odp,Open,False
F31738,U148,2024-02-16 15:15:58.900761,PC-148,car.xls,Open,False
F31742,U149,2024-02-16 10:24:22.076339,PC-149,card.odp,Edit,False
F31743,U149,2024-02-16 10:56:22.076339,PC-149,wide.doc,Open,False
F31755,U149,2024-02-16 16:41:22.076339,PC-149,nor.ods,Open,False
F31761,U100,2024-02-18 10:56:18.445331,PC-100,hard.ods,Open,False
F31762,U100,2024-02-18 11:45:18.445331,PC-100,eye.pptx,Open,False
F31777,U101,2024-02-18 10:43:58.130003,PC-101,present.xls,Open,False
F31783,U101,2024-02-18 12:24:58.130003,PC-101,teacher.key,Open,False
F31787,U101,2024-02-18 14:13:58.130003,PC-101,stock.pptx,Edit,False
F31789,U101,2024-02-18 15:13:58.130003,PC-101,guess.odt,Open,False
F31794,U102,2024-02-18 08:36:32.759787,PC-102,grow.ods,Open,False
F31796,U102,2024-02-18 10:04:32.759787,PC-102,small.numbers,Open,False
F31797,U102,2024-02-18 10:59:32.759787,PC-102,only.pptx,Open,False
F31802,U102,2024-02-18 12:58:32.759787,PC-102,simple.xls,Open,False
F31809,U103,2024-02-18 09:09:17.266194,PC-103,like.odp,Open,False
F31810,U103,2024-02-18 09:18:17.266194,PC-103,bar.xls,Open,False
F31812,U103,2024-02-18 10:02:17.266194,PC-103,where.numbers,Open,False
F31813,U103,2024-02-18 10:50:17.266194,PC-103,finish.pdf,Open,False
F31814,U103,2024-02-18 11:08:17.266194,PC-103,administration.xlsx,Open,False
F31830,U104,2024-02-18 09:16:48.492781,PC-104,heavy.numbers,Edit,False
F31832,U104,2024-02-18 10:02:48.492781,PC-104,north.ppt,Open,False
F31836,U104,2024-02-18 11:27:48.492781,PC-104,future.xls,Open,False
F31842,U104,2024-02-18 13:54:48.492781,PC-104,employee.odt,Open,False
F31849,U105,2024-02-18 03:37:30.000000,PC-105,CONFIDENTIAL_care.pdf,Copy,True
F31850,U105,2024-02-18 03:37:41.000000,PC-105,CONFIDENTIAL_fish.pdf,Copy,True
F31851,U105,2024-02-18 03:37:48.000000,PC-105,CONFIDENTIAL_weight.pdf,Copy,True
F31852,U105,2024-02-18 03:37:58.000000,PC-105,CONFIDENTIAL_too.pdf,Copy,True
F31853,U105,2024-02-18 03:38:17.000000,PC-105,CONFIDENTIAL_least.pdf,Copy,True
F31854,U105,2024-02-18 03:38:29.000000,PC-105,CONFIDENTIAL_foot.pdf,Copy,True
F31855,U105,2024-02-18 03:38:47.000000,PC-105,CONFIDENTIAL_chair.pdf,Copy,True
F31856,U105,2024-02-18 03:39:03.000000,PC-105,CONFIDENTIAL_example.pdf,Copy,True
F31857,U105,2024-02-18 03:39:17.000000,PC-105,CONFIDENTIAL_agency.pdf,Copy,True
F31858,U105,2024-02-18 03:39:33.000000,PC-105,CONFIDENTIAL_together.pdf,Copy,True
F31859,U105,2024-02-18 03:39:42.000000,PC-105,CONFIDENTIAL_consumer.pdf,Copy,True
F31860,U105,2024-02-18 03:39:52.000000,PC-105,CONFIDENTIAL_program.pdf,Copy,True
F31861,U105,2024-02-18 03:39:57.000000,PC-105,CONFIDENTIAL_gun.pdf,Copy,True
F31866,U105,2024-02-18 04:43:47.000000,PC-105,CONFIDENTIAL_yes.pdf,Copy,True
F31867,U105,2024-02-18 04:44:07.000000,PC-105,CONFIDENTIAL_environment.pdf,Copy,True
F31868,U105,2024-02-18 04:44:20.000000,PC-105,CONFIDENTIAL_front.pdf,Copy,True
F31869,U105,2024-02-18 04:44:27.000000,PC-105,CONFIDENTIAL_sense.pdf,Copy,True
F31870,U105,2024-02-18 04:44:45.000000,PC-105,CONFIDENTIAL_official.pdf,Copy,True
F31871,U105,2024-02-18 04:44:55.000000,PC-105,CONFIDENTIAL_know.pdf,Copy,True
F31872,U105,2024-02-18 04:45:15.000000,PC-105,CONFIDENTIAL_east.pdf,Copy,True
F31875,U105,2024-02-18 05:39:03.000000,PC-105,CONFIDENTIAL_able.pdf,Copy,True
F31876,U105,2024-02-18 05:39:20.000000,PC-105,CONFIDENTIAL_purpose.pdf,Copy,True
F31877,U105,2024-02-18 05:39:35.000000,PC-105,CONFIDENTIAL_prove.pdf,Copy,True
F31878,U105,2024-02-18 05:39:42.000000,PC-105,CONFIDENTIAL_whose.pdf,Copy,True
F31879,U105,2024-02-18 05:39:52.000000,PC-105,CONFIDENTIAL_music.pdf,Copy,True
F31880,U105,2024-02-18 05:40:07.000000,PC-105,CONFIDENTIAL_these.pdf,Copy,True
F31881,U105,2024-02-18 05:40:23.000000,PC-105,CONFIDENTIAL_thus.pdf,Copy,True
F31882,U105,2024-02-18 05:40:38.000000,PC-105,CONFIDENTIAL_letter.pdf,Copy,True
F31883,U105,2024-02-18 05:40:45.000000,PC-105,CONFIDENTIAL_yes.pdf,Copy,True
F31884,U105,2024-02-18 05:40:50.000000,PC-105,CONFIDENTIAL_close.pdf,Copy,True
F31885,U105,2024-02-18 05:40:55.000000,PC-105,CONFIDENTIAL_create.pdf,Copy,True
F31886,U105,2024-02-18 05:41:11.000000,PC-105,CONFIDENTIAL_threat.pdf,Copy,True
F31887,U105,2024-02-18 05:41:18.000000,PC-105,CONFIDENTIAL_sure.pdf,Copy,True
F31888,U105,2024-02-18 05:41:24.000000,PC-105,CONFIDENTIAL_during.pdf,Copy,True
F31889,U105,2024-02-18 05:41:32.000000,PC-105,CONFIDENTIAL_yard.pdf,Copy,True
F31892,U105,2024-02-18 06:31:16.000000,PC-105,CONFIDENTIAL_education.pdf,Copy,True
F31893,U105,2024-02-18 06:31:25.000000,PC-105,CONFIDENTIAL_process.pdf,Copy,True
F31894,U105,2024-02-18 06:31:34.000000,PC-105,CONFIDENTIAL_now.pdf,Copy,True
F31895,U105,2024-02-18 06:31:52.000000,PC-105,CONFIDENTIAL_minute.pdf,Copy,True
F31896,U105,2024-02-18 06:32:02.000000,PC-105,CONFIDENTIAL_child.pdf,Copy,True
F31897,U105,2024-02-18 06:32:13.000000,PC-105,CONFIDENTIAL_major.pdf,Copy,True
F31898,U105,2024-02-18 06:32:19.000000,PC-105,CONFIDENTIAL_rich.pdf,Copy,True
F31899,U105,2024-02-18 06:32:24.000000,PC-105,CONFIDENTIAL_response.pdf,Copy,True
F31900,U105,2024-02-18 06:32:35.000000,PC-105,CONFIDENTIAL_imagine.pdf,Copy,True
F31903,U105,2024-02-18 06:38:23.000000,PC-105,CONFIDENTIAL_technology.pdf,Copy,True
F31904,U105,2024-02-18 06:38:32.000000,PC-105,CONFIDENTIAL_understand.pdf,Copy,True
F31905,U105,2024-02-18 06:38:44.000000,PC-105,CONFIDENTIAL_open.pdf,Copy,True
F31906,U105,2024-02-18 06:38:59.000000,PC-105,CONFIDENTIAL_policy.pdf,Copy,True
F31907,U105,2024-02-18 06:39:05.000000,PC-105,CONFIDENTIAL_region.pdf,Copy,True
F31908,U105,2024-02-18 06:39:14.000000,PC-105,CONFIDENTIAL_drive.pdf,Copy,True
F31909,U105,2024-02-18 06:39:26.000000,PC-105,CONFIDENTIAL_religious.pdf,Copy,True
F31912,U105,2024-02-18 07:30:01.000000,PC-105,CONFIDENTIAL_forward.pdf,Copy,True
F31913,U105,2024-02-18 07:30:14.000000,PC-105,CONFIDENTIAL_even.pdf,Copy,True
F31914,U105,2024-02-18 07:30:23.000000,PC-105,CONFIDENTIAL_manage.pdf,Copy,True
F31915,U105,2024-02-18 07:30:36.000000,PC-105,CONFIDENTIAL_three.pdf,Copy,True
F31916,U105,2024-02-18 07:30:47.000000,PC-105,CONFIDENTIAL_side.pdf,Copy,True
F31917,U105,2024-02-18 07:31:06.000000,PC-105,CONFIDENTIAL_his.pdf,Copy,True
F31918,U105,2024-02-18 07:31:21.000000,PC-105,CONFIDENTIAL_strong.pdf,Copy,True
