id,user,date,pc,source,activity,hour,day_of_week,source_idx,lstm_score,risk_score
E8009,f73e7f822dc5,2024-01-12 14:35:46.537888,768d057e853f,Http,Http Request,14,4,1,0.0039233355782926,0.0
E7718,e4942ed4473c,2024-01-12 14:36:37.823370,4453d09ee459,File,File Open,14,4,2,0.1316542327404022,19.748134911060333
E8062,0deeb47bfc43,2024-01-12 14:37:13.034122,60e3445047b3,Http,Http Request,14,4,1,0.0246303863823413,0.0
E7735,e4942ed4473c,2024-01-12 14:37:37.823370,4453d09ee459,Http,Http Request,14,4,1,0.1146658509969711,14.333231374621391
E7983,46085d2ce029,2024-01-12 14:39:05.675431,43bc94f59007,File,File Open,14,4,2,0.3067887127399444,46.01830691099167
E7959,232244a51529,2024-01-12 14:39:24.674049,d341abddf7c6,Http,Http Request,14,4,1,0.1072628498077392,13.407856225967407
E8505,b2268ea27acb,2024-01-12 14:39:53.717424,9998241add96,Http,Http Request,14,4,1,0.044143334031105,0.0
E7809,e1cb99d5073a,2024-01-12 14:40:56.209102,4be7eec9177c,Http,Http Request,14,4,1,0.2275812923908233,28.44766154885292
E8351,0e7d62990984,2024-01-12 14:41:00.000000,edc73e0252f0,Http,Http Request,14,4,1,0.1703356057405471,31.9379260763526
E8041,b4c119cfeec9,2024-01-12 14:41:20.183154,f1bbd59f87bd,Http,Http Request,14,4,1,0.0042319791391491,0.0
E8007,f73e7f822dc5,2024-01-12 14:41:46.537888,768d057e853f,Http,Http Request,14,4,1,0.0036562874447554,0.0
E7884,d631fe1b9100,2024-01-12 14:41:59.516716,98aa03f87cad,Http,Http Request,14,4,1,0.0430702976882457,0.0
E7876,d631fe1b9100,2024-01-12 14:42:59.516716,98aa03f87cad,Http,Http Request,14,4,1,0.0021872927900403,0.0
E8469,c908c50804a1,2024-01-12 14:43:09.134505,17d13208cffe,Http,Http Request,14,4,1,0.0464211069047451,0.0
E7692,5640803d4fc8,2024-01-12 14:43:28.254228,06639dbb3d4e,Http,Http Request,14,4,1,0.2059521079063415,25.74401348829269
E8173,71a7782c0f45,2024-01-12 14:43:41.378408,34b8ce3374e6,Http,Http Request,14,4,1,0.1582359671592712,19.779495894908905
E8193,a2d464008dee,2024-01-12 14:44:04.301802,f3cbbbce13e4,File,File Open,14,4,2,0.1170802935957908,17.56204403936863
E8426,891e8384d080,2024-01-12 14:44:07.094366,02de1d09c047,Http,Http Request,14,4,1,0.265200525522232,33.15006569027901
E7934,5b374ec18bcd,2024-01-12 14:45:33.999405,498960f157e4,Http,Http Request,14,4,1,0.1330291181802749,16.62863977253437
E8056,b4c119cfeec9,2024-01-12 14:46:20.183154,f1bbd59f87bd,Http,Http Request,14,4,1,0.0051429914310574,0.0
E7900,b0817e9c71c1,2024-01-12 14:49:00.000000,2961305f433f,File,File Open,14,4,2,0.1632430702447891,29.38375264406204
E8395,263bd2189cb4,2024-01-12 14:49:01.953346,7212d3e8337a,Http,Http Request,14,4,1,0.1408162415027618,17.60203018784523
E7769,0618ae56afee,2024-01-12 14:49:12.288254,9d6ff41dc404,Http,Http Request,14,4,1,0.2094300389289856,26.1787548661232
E8310,4d2063a6bfb8,2024-01-12 14:50:00.000000,dfd5e38d7b3a,Http,Http Request,14,4,1,0.044676586985588,0.0
E7986,46085d2ce029,2024-01-12 14:50:05.675431,43bc94f59007,Http,Http Request,14,4,1,0.1794617176055908,22.432714700698853
E7764,0618ae56afee,2024-01-12 14:50:12.288254,9d6ff41dc404,File,File Open,14,4,2,0.2214369922876358,33.21554884314537
E7968,9411090b8875,2024-01-12 14:50:19.037806,10df583853df,Http,Http Request,14,4,1,0.0935787707567215,0.0
E8303,4d2063a6bfb8,2024-01-12 14:52:00.000000,dfd5e38d7b3a,Http,Http Request,14,4,1,0.0038545886054635,0.0
E8544,68186e5d36c2,2024-01-12 14:52:49.370852,d087a0baccc5,Http,Http Request,14,4,1,0.098440296947956,0.0
E7901,b0817e9c71c1,2024-01-12 14:53:00.000000,2961305f433f,File,File Open,14,4,2,0.1888300329446792,33.98940593004227
E8575,d16606f485bd,2024-01-12 14:54:08.094111,1b383417cc14,File,File Open,14,4,2,0.109280988574028,16.392148286104202
E7731,e4942ed4473c,2024-01-12 14:54:37.823370,4453d09ee459,Http,Http Request,14,4,1,0.1199212744832038,14.990159310400486
E7808,e1cb99d5073a,2024-01-12 14:55:56.209102,4be7eec9177c,Http,Http Request,14,4,1,0.2385736405849456,29.82170507311821
E8411,4a2c22fe2e79,2024-01-12 14:57:47.762444,8e93d5e92c60,Http,Http Request,14,4,1,0.0080410055816173,0.0
E7975,9411090b8875,2024-01-12 14:58:19.037806,10df583853df,Http,Http Request,14,4,1,0.0855189114809036,0.0
E8052,b4c119cfeec9,2024-01-12 14:58:20.183154,f1bbd59f87bd,Http,Http Request,14,4,1,0.0042058732360601,0.0
E8005,f73e7f822dc5,2024-01-12 14:58:46.537888,768d057e853f,Http,Http Request,14,4,1,0.003468781011179,0.0
E8287,f356b1928988,2024-01-12 14:59:36.703412,2e805d64cd9e,Http,Http Request,14,4,1,0.0845317840576171,0.0
E7999,f73e7f822dc5,2024-01-12 15:00:46.537888,768d057e853f,Http,Http Request,15,4,1,0.0031927120871841,0.0
E8046,b4c119cfeec9,2024-01-12 15:01:20.183154,f1bbd59f87bd,Http,Http Request,15,4,1,0.0036052654031664,0.0
E7789,879d3b2d0fce,2024-01-12 15:01:56.438599,57856ce9c00d,Http,Http Request,15,4,1,0.1309729516506195,16.37161895632744
E8363,c1a043d01175,2024-01-12 15:03:00.000000,8ee79b89888d,Http,Http Request,15,4,1,0.2288997322320938,28.612466529011726
E8063,0deeb47bfc43,2024-01-12 15:04:13.034122,60e3445047b3,Http,Http Request,15,4,1,0.0208782888948917,0.0
E8542,68186e5d36c2,2024-01-12 15:05:49.370852,d087a0baccc5,File,File Open,15,4,2,0.1941868811845779,29.12803217768669
E8543,68186e5d36c2,2024-01-12 15:05:49.370852,d087a0baccc5,Http,Http Request,15,4,1,0.203045979142189,25.38074739277363
E8018,43ff299530b0,2024-01-12 15:07:50.505328,34e842fa071b,Http,Http Request,15,4,1,0.0401626974344253,0.0
E8376,2ea803e47b9a,2024-01-12 15:08:02.823611,c827bafe0309,Http,Http Request,15,4,1,0.2428102046251297,30.35127557814121
E8200,a2d464008dee,2024-01-12 15:08:04.301802,f3cbbbce13e4,Http,Http Request,15,4,1,0.1457245796918869,18.215572461485863
E8285,f356b1928988,2024-01-12 15:08:36.703412,2e805d64cd9e,Http,Http Request,15,4,1,0.1003331467509269,12.541643343865871
E8570,39694009ae3d,2024-01-12 15:08:48.610148,64319473effb,Http,Http Request,15,4,1,0.0031927120871841,0.0
E7906,b0817e9c71c1,2024-01-12 15:10:00.000000,2961305f433f,Http,Http Request,15,4,1,0.2803953289985657,42.05929934978485
E7967,9411090b8875,2024-01-12 15:10:19.037806,10df583853df,Http,Http Request,15,4,1,0.0430492982268333,0.0
E7996,f73e7f822dc5,2024-01-12 15:11:46.537888,768d057e853f,Http,Http Request,15,4,1,0.0039589265361428,0.0
E8359,c1a043d01175,2024-01-12 15:12:00.000000,8ee79b89888d,File,File Open,15,4,2,0.2421707957983017,36.325619369745255
E8156,f1feb576184f,2024-01-12 15:13:00.865624,247db72d90c5,Http,Http Request,15,4,1,0.0945895239710807,0.0
E8378,2ea803e47b9a,2024-01-12 15:13:02.823611,c827bafe0309,Http,Http Request,15,4,1,0.1822012960910797,22.775162011384964
E8531,95f7154a623a,2024-01-12 15:15:38.390913,65a83dcfee4f,File,File Open,15,4,2,0.1898850500583648,28.48275750875473
E7927,5b374ec18bcd,2024-01-12 15:16:26.303121,498960f157e4,Logon,Logoff,15,4,0,0.0898550301790237,0.0
E8283,f356b1928988,2024-01-12 15:16:36.703412,2e805d64cd9e,Http,Http Request,15,4,1,0.1122874915599823,14.035936444997787
E8438,782676b301cb,2024-01-12 15:16:48.625030,60695e4b2e71,Logon,Logoff,15,4,0,0.1867305189371109,23.341314867138863
E8020,43ff299530b0,2024-01-12 15:16:50.505328,34e842fa071b,Http,Http Request,15,4,1,0.0479547306895256,0.0
E8370,c1a043d01175,2024-01-12 15:18:00.000000,8ee79b89888d,Http,Http Request,15,4,1,0.3018797934055328,37.734974175691605
E8555,39694009ae3d,2024-01-12 15:18:48.610148,64319473effb,Http,Http Request,15,4,1,0.0039589265361428,0.0
E7741,6febe7e51269,2024-01-12 15:19:54.148787,7fb740bc0482,Http,Http Request,15,4,1,0.1287253201007843,16.090665012598038
E8140,2339906ab060,2024-01-12 15:20:23.409347,7b58eb733c3b,Http,Http Request,15,4,1,0.0068107028491795,0.0
E8442,782676b301cb,2024-01-12 15:20:30.424866,60695e4b2e71,Http,Http Request,15,4,1,0.2289629876613617,28.62037345767021
E7932,5b374ec18bcd,2024-01-12 15:20:33.999405,498960f157e4,Http,Http Request,15,4,1,0.1493328362703323,18.666604533791546
E7946,5b374ec18bcd,2024-01-12 15:20:33.999405,498960f157e4,Http,Http Request,15,4,1,0.1507002860307693,18.83753575384617
E8177,71a7782c0f45,2024-01-12 15:20:41.378408,34b8ce3374e6,Http,Http Request,15,4,1,0.0973356515169143,0.0
E7944,5b374ec18bcd,2024-01-12 15:21:33.999405,498960f157e4,Http,Http Request,15,4,1,0.1955631524324417,24.44539405405521
E8288,f356b1928988,2024-01-12 15:21:36.703412,2e805d64cd9e,Http,Http Request,15,4,1,0.1053471490740776,13.1683936342597
E8006,f73e7f822dc5,2024-01-12 15:21:46.537888,768d057e853f,Http,Http Request,15,4,1,0.0035115415230393,0.0
E8393,263bd2189cb4,2024-01-12 15:22:01.953346,7212d3e8337a,Http,Http Request,15,4,1,0.129199743270874,16.149967908859253
E7893,d631fe1b9100,2024-01-12 15:22:59.516716,98aa03f87cad,Http,Http Request,15,4,1,0.0034499645698815,0.0
E8367,c1a043d01175,2024-01-12 15:23:00.000000,8ee79b89888d,Http,Http Request,15,4,1,0.2870788872241974,35.88486090302467
E7753,6febe7e51269,2024-01-12 15:23:54.148787,7fb740bc0482,Http,Http Request,15,4,1,0.1478956341743469,18.486954271793365
E7812,e1cb99d5073a,2024-01-12 15:23:56.209102,4be7eec9177c,Http,Http Request,15,4,1,0.2563765048980713,32.04706311225891
E8335,0e7d62990984,2024-01-12 15:25:00.000000,edc73e0252f0,Http,Http Request,15,4,1,0.1364943981170654,25.592699646949768
E8362,c1a043d01175,2024-01-12 15:26:00.000000,8ee79b89888d,Http,Http Request,15,4,1,0.2148534655570984,26.8566831946373
E8155,f1feb576184f,2024-01-12 15:26:00.865624,247db72d90c5,Http,Http Request,15,4,1,0.1029538214206695,12.869227677583694
E8361,c1a043d01175,2024-01-12 15:27:00.000000,8ee79b89888d,Http,Http Request,15,4,1,0.2059207707643509,25.74009634554386
E7748,6febe7e51269,2024-01-12 15:28:54.148787,7fb740bc0482,Http,Http Request,15,4,1,0.1278491616249084,15.981145203113556
E8380,2ea803e47b9a,2024-01-12 15:29:02.823611,c827bafe0309,Http,Http Request,15,4,1,0.1348501741886139,16.856271773576736
E7982,46085d2ce029,2024-01-12 15:29:32.218474,43bc94f59007,Logon,Logoff,15,4,0,0.284079909324646,35.50998866558075
E8250,7ec4bf42e708,2024-01-12 15:30:41.032121,1ec41d20dd2d,Http,Http Request,15,4,1,0.2913649678230285,36.42062097787857
E8297,4d2063a6bfb8,2024-01-12 15:31:00.000000,dfd5e38d7b3a,Http,Http Request,15,4,1,0.0034637073986232,0.0
E8498,b2268ea27acb,2024-01-12 15:31:53.717424,9998241add96,Http,Http Request,15,4,1,0.0029248925857245,0.0
E7794,879d3b2d0fce,2024-01-12 15:31:56.438599,57856ce9c00d,Http,Http Request,15,4,1,0.0956940874457359,0.0
E7763,0618ae56afee,2024-01-12 15:32:12.288254,9d6ff41dc404,File,File Open,15,4,2,0.2286520153284073,34.29780229926109
E7941,5b374ec18bcd,2024-01-12 15:32:33.999405,498960f157e4,Http,Http Request,15,4,1,0.1908953636884689,23.861920461058617
E8397,263bd2189cb4,2024-01-12 15:33:01.953346,7212d3e8337a,Http,Http Request,15,4,1,0.1156319379806518,14.453992247581482
E7940,5b374ec18bcd,2024-01-12 15:33:33.999405,498960f157e4,Http,Http Request,15,4,1,0.1241387203335762,15.517340041697024
E7992,f73e7f822dc5,2024-01-12 15:33:46.537888,768d057e853f,File,File Open,15,4,2,0.0372035689651966,0.0
E7791,879d3b2d0fce,2024-01-12 15:33:56.438599,57856ce9c00d,Http,Http Request,15,4,1,0.0956286862492561,0.0
E8089,b7b42d207e92,2024-01-12 15:34:59.572970,e6283c387372,Http,Http Request,15,4,1,0.0969784185290336,0.0
E7964,9411090b8875,2024-01-12 15:35:19.037806,10df583853df,Http,Http Request,15,4,1,0.0024926229380071,0.0
E8048,b4c119cfeec9,2024-01-12 15:35:20.183154,f1bbd59f87bd,Http,Http Request,15,4,1,0.0030888498295098,0.0
E8449,782676b301cb,2024-01-12 15:35:30.424866,60695e4b2e71,Http,Http Request,15,4,1,0.2479356676340103,30.99195845425129
E8497,b2268ea27acb,2024-01-12 15:35:53.717424,9998241add96,Http,Http Request,15,4,1,0.0021992600522935,0.0
E7752,6febe7e51269,2024-01-12 15:35:54.148787,7fb740bc0482,Http,Http Request,15,4,1,0.1184985265135765,14.812315814197063
E7768,0618ae56afee,2024-01-12 15:36:12.288254,9d6ff41dc404,Http,Http Request,15,4,1,0.2404845207929611,30.06056509912014
E8223,b12e1b5c30ca,2024-01-12 15:36:33.277871,12ed5f8e578f,Logon,Logoff,15,4,0,0.0155624505132436,0.0
E8529,95f7154a623a,2024-01-12 15:37:38.390913,65a83dcfee4f,File,File Open,15,4,2,0.1668824851512909,25.032372772693638
E7813,e1cb99d5073a,2024-01-12 15:38:56.209102,4be7eec9177c,Http,Http Request,15,4,1,0.275893360376358,34.486670047044754
E7935,5b374ec18bcd,2024-01-12 15:39:33.999405,498960f157e4,Http,Http Request,15,4,1,0.0894789770245552,0.0
E8336,0e7d62990984,2024-01-12 15:40:00.000000,edc73e0252f0,Http,Http Request,15,4,1,0.0946826040744781,0.0
E8132,2339906ab060,2024-01-12 15:40:23.409347,7b58eb733c3b,Http,Http Request,15,4,1,0.0047244126908481,0.0
E8547,68186e5d36c2,2024-01-12 15:41:49.370852,d087a0baccc5,Http,Http Request,15,4,1,0.2109326422214508,26.36658027768135
E8195,a2d464008dee,2024-01-12 15:42:04.301802,f3cbbbce13e4,File,File Open,15,4,2,0.1921959519386291,28.829392790794373
E8464,c908c50804a1,2024-01-12 15:42:09.134505,17d13208cffe,Http,Http Request,15,4,1,0.0047166082076728,0.0
E7761,0618ae56afee,2024-01-12 15:42:18.298038,9d6ff41dc404,Logon,Logoff,15,4,0,0.2603979706764221,32.549746334552765
E7804,879d3b2d0fce,2024-01-12 15:42:56.438599,57856ce9c00d,Http,Http Request,15,4,1,0.0898401588201522,0.0
E8234,b12e1b5c30ca,2024-01-12 15:43:53.000768,12ed5f8e578f,Http,Http Request,15,4,1,0.0696057081222534,0.0
E8343,0e7d62990984,2024-01-12 15:44:00.000000,edc73e0252f0,Http,Http Request,15,4,1,0.0950039327144622,0.0
E8348,0e7d62990984,2024-01-12 15:44:00.000000,edc73e0252f0,Http,Http Request,15,4,1,0.0894441306591034,0.0
E8436,891e8384d080,2024-01-12 15:44:07.094366,02de1d09c047,Http,Http Request,15,4,1,0.2286649048328399,28.583113104105
E8364,c1a043d01175,2024-01-12 15:45:00.000000,8ee79b89888d,Http,Http Request,15,4,1,0.1639243215322494,20.49054019153118
E8405,4a2c22fe2e79,2024-01-12 15:45:47.762444,8e93d5e92c60,Http,Http Request,15,4,1,0.0090151615440845,0.0
E8554,39694009ae3d,2024-01-12 15:45:48.610148,64319473effb,File,File Open,15,4,2,0.0376298278570175,0.0
E8298,4d2063a6bfb8,2024-01-12 15:46:00.000000,dfd5e38d7b3a,Http,Http Request,15,4,1,0.004027591086924,0.0
E8346,0e7d62990984,2024-01-12 15:46:00.000000,edc73e0252f0,Http,Http Request,15,4,1,0.093763843178749,0.0
E8060,0deeb47bfc43,2024-01-12 15:46:13.034122,60e3445047b3,Http,Http Request,15,4,1,0.0146335875615477,0.0
E8443,782676b301cb,2024-01-12 15:46:30.424866,60695e4b2e71,Http,Http Request,15,4,1,0.2562023103237152,32.0252887904644
E7725,e4942ed4473c,2024-01-12 15:46:37.823370,4453d09ee459,Http,Http Request,15,4,1,0.094367504119873,0.0
E8158,f1feb576184f,2024-01-12 15:47:00.865624,247db72d90c5,Http,Http Request,15,4,1,0.1050955429673194,13.136942870914936
E8220,9cf1308787d9,2024-01-12 15:47:06.560997,7248a9ebb0fb,Http,Http Request,15,4,1,0.1711615920066833,21.39519900083542
E8365,c1a043d01175,2024-01-12 15:48:00.000000,8ee79b89888d,Http,Http Request,15,4,1,0.166573941707611,20.821742713451385
E7890,d631fe1b9100,2024-01-12 15:49:59.516716,98aa03f87cad,Http,Http Request,15,4,1,0.0025817672722041,0.0
E7747,6febe7e51269,2024-01-12 15:51:54.148787,7fb740bc0482,Http,Http Request,15,4,1,0.1243852078914642,15.54815098643303
E7857,f72e8b5db2e6,2024-01-12 15:51:58.309399,a9285a91d8e8,Logon,Logoff,15,4,0,0.3233093023300171,40.413662791252136
E8204,9cf1308787d9,2024-01-12 15:52:47.460336,7248a9ebb0fb,Logon,Logoff,15,4,0,0.1625895947217941,20.323699340224262
E8561,39694009ae3d,2024-01-12 15:52:48.610148,64319473effb,Http,Http Request,15,4,1,0.0938648879528045,0.0
E8159,f1feb576184f,2024-01-12 15:53:00.865624,247db72d90c5,Http,Http Request,15,4,1,0.0973080694675445,0.0
E7868,f72e8b5db2e6,2024-01-12 15:53:31.657944,a9285a91d8e8,Http,Http Request,15,4,1,0.3882778882980346,48.53473603725433
E8242,b12e1b5c30ca,2024-01-12 15:53:53.000768,12ed5f8e578f,Http,Http Request,15,4,1,0.0796738639473915,0.0
E8079,b7b42d207e92,2024-01-12 15:55:59.572970,e6283c387372,Http,Http Request,15,4,1,0.1309183537960052,16.364794224500656
E8466,c908c50804a1,2024-01-12 15:56:09.134505,17d13208cffe,Http,Http Request,15,4,1,0.0036466738674789,0.0
E8458,c908c50804a1,2024-01-12 16:00:09.134505,17d13208cffe,Http,Http Request,16,4,1,0.0034898682497441,0.0
E7971,9411090b8875,2024-01-12 16:00:19.037806,10df583853df,Http,Http Request,16,4,1,0.0031399603467434,0.0
E7866,f72e8b5db2e6,2024-01-12 16:00:31.657944,a9285a91d8e8,Http,Http Request,16,4,1,0.3934689164161682,49.18361455202103
E8510,b2268ea27acb,2024-01-12 16:01:53.717424,9998241add96,Http,Http Request,16,4,1,0.0030679991468787,0.0
E7803,879d3b2d0fce,2024-01-12 16:01:56.438599,57856ce9c00d,Http,Http Request,16,4,1,0.0929623767733573,0.0
E8216,9cf1308787d9,2024-01-12 16:02:06.560997,7248a9ebb0fb,Http,Http Request,16,4,1,0.1863993555307388,23.299919441342357
E8452,c908c50804a1,2024-01-12 16:03:09.919525,17d13208cffe,Logon,Logoff,16,4,0,0.0071212244220077,0.0
E8188,71a7782c0f45,2024-01-12 16:03:41.378408,34b8ce3374e6,Http,Http Request,16,4,1,0.0885967388749122,0.0
E8431,891e8384d080,2024-01-12 16:05:07.094366,02de1d09c047,Http,Http Request,16,4,1,0.1896872371435165,23.710904642939568
E8141,2339906ab060,2024-01-12 16:05:23.409347,7b58eb733c3b,Http,Http Request,16,4,1,0.0036598308943212,0.0
E8334,0e7d62990984,2024-01-12 16:06:00.000000,edc73e0252f0,Http,Http Request,16,4,1,0.0813375413417816,0.0
E8181,71a7782c0f45,2024-01-12 16:06:41.378408,34b8ce3374e6,Http,Http Request,16,4,1,0.0538419224321842,0.0
E8434,891e8384d080,2024-01-12 16:07:07.094366,02de1d09c047,Http,Http Request,16,4,1,0.1898467689752578,23.730846121907238
E8560,39694009ae3d,2024-01-12 16:07:48.610148,64319473effb,Http,Http Request,16,4,1,0.0868269577622413,0.0
E7882,d631fe1b9100,2024-01-12 16:07:59.516716,98aa03f87cad,Http,Http Request,16,4,1,0.0038687861524522,0.0
E7943,5b374ec18bcd,2024-01-12 16:09:33.999405,498960f157e4,Http,Http Request,16,4,1,0.0885980874300003,0.0
E7716,e4942ed4473c,2024-01-12 16:09:42.361523,4453d09ee459,Logon,Logoff,16,4,0,0.0913598537445068,0.0
E8447,782676b301cb,2024-01-12 16:10:30.424866,60695e4b2e71,Http,Http Request,16,4,1,0.2589176297187805,32.364703714847565
E8417,4a2c22fe2e79,2024-01-12 16:10:47.762444,8e93d5e92c60,Http,Http Request,16,4,1,0.0084875496104359,0.0
E8136,2339906ab060,2024-01-12 16:11:23.409347,7b58eb733c3b,Http,Http Request,16,4,1,0.0026207878254354,0.0
E8456,c908c50804a1,2024-01-12 16:12:09.134505,17d13208cffe,Http,Http Request,16,4,1,0.0642240345478057,0.0
E7778,0618ae56afee,2024-01-12 16:12:12.288254,9d6ff41dc404,Http,Http Request,16,4,1,0.2921588122844696,36.5198515355587
E8349,0e7d62990984,2024-01-12 16:14:00.000000,edc73e0252f0,Http,Http Request,16,4,1,0.0577353499829769,0.0
E8043,b4c119cfeec9,2024-01-12 16:14:20.183154,f1bbd59f87bd,Http,Http Request,16,4,1,0.003279851283878,0.0
E7728,e4942ed4473c,2024-01-12 16:14:37.823370,4453d09ee459,Http,Http Request,16,4,1,0.1569580137729644,19.61975172162056
E8184,71a7782c0f45,2024-01-12 16:16:41.378408,34b8ce3374e6,Http,Http Request,16,4,1,0.0058347680605947,0.0
E8412,4a2c22fe2e79,2024-01-12 16:16:47.762444,8e93d5e92c60,Http,Http Request,16,4,1,0.0073359739035367,0.0
E7694,5640803d4fc8,2024-01-12 16:17:28.254228,06639dbb3d4e,Http,Http Request,16,4,1,0.2327984869480133,29.099810868501663
E7989,46085d2ce029,2024-01-12 16:18:05.675431,43bc94f59007,Http,Http Request,16,4,1,0.3857733607292175,48.22167009115219
E7961,9411090b8875,2024-01-12 16:18:46.853020,10df583853df,Logon,Logoff,16,4,0,0.00655552232638,0.0
E8166,71a7782c0f45,2024-01-12 16:23:22.991804,34b8ce3374e6,Logon,Logoff,16,4,0,0.0061782128177583,0.0
E8579,d16606f485bd,2024-01-12 16:24:08.094111,1b383417cc14,Http,Http Request,16,4,1,0.1463429480791092,18.29286850988865
E8082,b7b42d207e92,2024-01-12 16:24:59.572970,e6283c387372,Http,Http Request,16,4,1,0.1220060512423515,15.25075640529394
E8213,9cf1308787d9,2024-01-12 16:25:06.560997,7248a9ebb0fb,Http,Http Request,16,4,1,0.215885728597641,26.985716074705124
E8590,d16606f485bd,2024-01-12 16:25:08.094111,1b383417cc14,Http,Http Request,16,4,1,0.1064421683549881,13.305271044373512
E8135,2339906ab060,2024-01-12 16:25:23.409347,7b58eb733c3b,Http,Http Request,16,4,1,0.0041351583786308,0.0
E7847,7427faf88ac6,2024-01-12 16:26:42.599693,803dad959f6e,Http,Http Request,16,4,1,0.0971112549304962,0.0
E8372,2ea803e47b9a,2024-01-12 16:29:10.978684,c827bafe0309,Logon,Logoff,16,4,0,0.1415033638477325,17.687920480966568
E8512,b2268ea27acb,2024-01-12 16:30:53.717424,9998241add96,Http,Http Request,16,4,1,0.0024152442347258,0.0
E8032,43ff299530b0,2024-01-12 16:33:50.505328,34e842fa071b,Http,Http Request,16,4,1,0.0038687861524522,0.0
E8526,d379c0df033e,2024-01-12 16:34:58.616529,a5cc81723f91,Http,Http Request,16,4,1,0.178295686841011,22.28696085512638
E7995,f73e7f822dc5,2024-01-12 16:35:46.537888,768d057e853f,Http,Http Request,16,4,1,0.0933826342225074,0.0
E8499,b2268ea27acb,2024-01-12 16:35:53.717424,9998241add96,Http,Http Request,16,4,1,0.0033321650698781,0.0
E8388,263bd2189cb4,2024-01-12 16:37:01.953346,7212d3e8337a,Http,Http Request,16,4,1,0.1254460364580154,15.68075455725193
E7754,6febe7e51269,2024-01-12 16:38:54.148787,7fb740bc0482,Http,Http Request,16,4,1,0.0412886850535869,0.0
E8548,68186e5d36c2,2024-01-12 16:39:49.370852,d087a0baccc5,Http,Http Request,16,4,1,0.1810110360383987,22.626379504799843
E8300,4d2063a6bfb8,2024-01-12 16:40:00.000000,dfd5e38d7b3a,Http,Http Request,16,4,1,0.0040616039186716,0.0
E8059,0deeb47bfc43,2024-01-12 16:41:13.034122,60e3445047b3,Http,Http Request,16,4,1,0.0066894004121422,0.0
E7963,9411090b8875,2024-01-12 16:43:19.037806,10df583853df,Http,Http Request,16,4,1,0.0626653507351875,0.0
E7777,0618ae56afee,2024-01-12 16:45:12.288254,9d6ff41dc404,Http,Http Request,16,4,1,0.3474811315536499,43.43514144420624
E8061,0deeb47bfc43,2024-01-12 16:45:13.034122,60e3445047b3,Http,Http Request,16,4,1,0.0059973471798002,0.0
E7751,6febe7e51269,2024-01-12 16:47:54.148787,7fb740bc0482,Http,Http Request,16,4,1,0.0566449128091335,0.0
E7782,879d3b2d0fce,2024-01-12 16:50:43.588979,57856ce9c00d,Logon,Logoff,16,4,0,0.088021770119667,0.0
E8191,a2d464008dee,2024-01-12 16:52:35.115653,f3cbbbce13e4,Logon,Logoff,16,4,0,0.2270499765872955,28.38124707341194
E8520,d379c0df033e,2024-01-12 16:52:58.616529,a5cc81723f91,Http,Http Request,16,4,1,0.1853480488061905,23.16850610077381
E8152,f1feb576184f,2024-01-12 16:59:19.538133,247db72d90c5,Logon,Logoff,16,4,0,0.1143590658903122,14.294883236289024
E8368,c1a043d01175,2024-01-12 17:02:00.000000,8ee79b89888d,Http,Http Request,17,4,1,0.1018326133489608,12.72907666862011
E8564,39694009ae3d,2024-01-12 17:02:48.610148,64319473effb,Http,Http Request,17,4,1,0.0897397175431251,0.0
E8382,263bd2189cb4,2024-01-12 17:05:35.301682,7212d3e8337a,Logon,Logoff,17,4,0,0.0354969091713428,0.0
E7691,5640803d4fc8,2024-01-12 17:06:28.254228,06639dbb3d4e,Http,Http Request,17,4,1,0.2149245738983154,26.86557173728943
E8540,68186e5d36c2,2024-01-12 17:07:06.311723,d087a0baccc5,Logon,Logoff,17,4,0,0.1826054900884628,22.825686261057854
E8398,263bd2189cb4,2024-01-12 17:09:01.953346,7212d3e8337a,Http,Http Request,17,4,1,0.1220286190509796,15.253577381372452
E8035,b4c119cfeec9,2024-01-12 17:09:30.386038,f1bbd59f87bd,Logon,Logoff,17,4,0,0.0131578464061021,0.0
E8147,2339906ab060,2024-01-12 17:10:23.409347,7b58eb733c3b,Http,Http Request,17,4,1,0.0037185766268521,0.0
E8295,4d2063a6bfb8,2024-01-12 17:12:00.000000,dfd5e38d7b3a,Http,Http Request,17,4,1,0.0051381988450884,0.0
E8142,2339906ab060,2024-01-12 17:12:23.409347,7b58eb733c3b,Http,Http Request,17,4,1,0.0040711751207709,0.0
E8501,b2268ea27acb,2024-01-12 17:12:53.717424,9998241add96,Http,Http Request,17,4,1,0.0030116334091871,0.0
E8328,0e7d62990984,2024-01-12 17:14:00.113509,edc73e0252f0,Logon,Logoff,17,4,0,0.0135585069656372,0.0
E8068,0deeb47bfc43,2024-01-12 17:14:13.034122,60e3445047b3,Http,Http Request,17,4,1,0.0030221240594983,0.0
E8400,4a2c22fe2e79,2024-01-12 17:14:52.649675,8e93d5e92c60,Logon,Logoff,17,4,0,0.013821274973452,0.0
E8058,0deeb47bfc43,2024-01-12 17:17:22.487563,60e3445047b3,Logon,Logoff,17,4,0,0.0064434790983796,0.0
E8422,891e8384d080,2024-01-12 17:17:47.895467,02de1d09c047,Logon,Logoff,17,4,0,0.175162062048912,21.89525775611401
E7991,f73e7f822dc5,2024-01-12 17:20:00.344548,768d057e853f,Logon,Logoff,17,4,0,0.1032780036330223,12.909750454127789
